CampaignID,CampaignName,PlatformID,CampaignTypeID,IndustryID,CampaignObjective,StartDate,EndDate,CampaignDuration,Status,Budget,Cost,Revenue,Profit,ROI,ROAS,Impressions,Reach,Clicks,CTR,CPC,CPM,Conversions,ConversionRate,TargetAudience,DeviceTarget,Region,IsViral,IsLossMaking
CAM008123,Upgradable asynchronous model,7,6,7,Retention,2025-01-22,2025-02-21,30,Completed,24925.16,19853.74,45628.39,25774.66,129.82,2.3,875639,215154,3829,0.00437,5.19,22.67,124,0.03238,B2B,Desktop,Latin America,False,False
CAM008124,Streamlined zero administration conglomeration,4,4,5,Conversion,2024-12-21,2025-02-19,60,Draft,4665.92,16223.13,47760.46,31537.33,194.4,2.94,264115,58802,5078,0.01923,3.19,61.42,287,0.05652,B2C,Mobile,Latin America,False,False
CAM008125,Compatible object-oriented challenge,4,6,9,Conversion,2026-06-25,2026-08-09,45,Paused,32431.6,51986.89,161590.03,109603.14,210.83,3.11,1186706,441775,14118,0.0119,3.68,43.81,544,0.03853,B2C,All,Europe,False,False
CAM008126,Inverse non-volatile infrastructure,5,2,6,Conversion,2025-10-23,2025-11-22,30,Completed,48102.48,37641.84,116098.35,78456.51,208.43,3.08,2117320,239335,30422,0.01437,1.24,17.78,1940,0.06377,B2C,All,Global,False,False
CAM008127,Persevering web-enabled policy,3,4,9,Brand Awareness,2025-02-16,2025-04-02,45,Completed,15042.27,34460.33,100300.03,65839.7,191.06,2.91,849060,69831,19747,0.02326,1.75,40.59,1046,0.05297,B2C,All,North America,False,False
CAM008128,Balanced next generation parallelism,5,4,10,Conversion,2025-12-30,2026-01-29,30,Completed,18013.95,14728.01,39357.81,24629.8,167.23,2.67,903393,191278,12602,0.01395,1.17,16.3,739,0.05864,B2C,Mobile,North America,False,False
CAM008129,Public-key zero administration software,5,3,9,Retention,2024-09-22,2024-11-06,45,Active,19835.67,29154.05,74802.28,45648.23,156.58,2.57,1347649,331652,21219,0.01575,1.37,21.63,950,0.04477,B2B,Desktop,North America,False,False
CAM008130,Future-proofed disintermediate Internet solution,7,1,7,Brand Awareness,2025-08-08,2025-10-07,60,Completed,66531.94,122864.28,279346.82,156482.54,127.36,2.27,2324004,1000844,24469,0.01053,5.02,52.87,1442,0.05893,B2C,All,North America,False,False
CAM008131,Secured real-time moratorium,2,5,8,Brand Awareness,2026-04-10,2026-06-09,60,Completed,18113.08,40517.94,122148.08,81630.14,201.47,3.01,1232175,32460,29122,0.02363,1.39,32.88,1227,0.04213,B2C,Mobile,Europe,False,False
CAM008132,Horizontal zero tolerance moratorium,3,3,9,Conversion,2025-02-27,2025-03-29,30,Completed,58174.37,107050.29,326033.45,218983.16,204.56,3.05,3240344,2167427,60993,0.01882,1.76,33.04,3472,0.05692,B2C,Desktop,Europe,False,False
CAM008133,Ameliorated cohesive capacity,7,3,1,Brand Awareness,2026-02-22,2026-03-24,30,Active,9924.26,30627.37,77944.13,47316.76,154.49,2.54,514828,315043,5807,0.01128,5.27,59.49,317,0.05459,B2C,All,Global,False,False
CAM008134,Automated full-range website,4,5,10,Lead Generation,2026-06-01,2026-07-01,30,Active,8436.47,15850.07,48492.79,32642.73,205.95,3.06,368571,168646,6078,0.01649,2.61,43.0,224,0.03685,B2B,Mobile,Europe,False,False
CAM008135,Automated real-time solution,2,3,1,Brand Awareness,2026-04-14,2026-05-29,45,Paused,10751.01,32317.0,108510.81,76193.81,235.77,3.36,828036,452550,22991,0.02777,1.41,39.03,1232,0.05359,B2C,All,Asia-Pacific,False,False
CAM008136,Upgradable discrete protocol,3,5,2,Retention,2026-05-16,2026-06-15,30,Completed,15100.03,27184.88,79180.46,51995.58,191.27,2.91,962462,239061,13081,0.01359,2.08,28.25,610,0.04663,B2C,Mobile,North America,False,False
CAM008137,Quality-focused intermediate success,5,1,1,Brand Awareness,2025-07-23,2025-08-22,30,Completed,5993.77,10571.88,30240.86,19668.98,186.05,2.86,454961,67546,7672,0.01686,1.38,23.24,440,0.05735,B2C,Mobile,North America,False,False
CAM008138,Right-sized transitional solution,5,1,3,Brand Awareness,2025-11-27,2026-02-25,90,Paused,65507.87,127505.93,376899.29,249393.36,195.59,2.96,5523814,3471140,95641,0.01731,1.33,23.08,6549,0.06847,B2B,All,North America,False,False
CAM008139,Function-based motivating frame,1,5,3,Conversion,2025-07-08,2025-09-06,60,Completed,5105.76,34428.41,104042.73,69614.31,202.2,3.02,392075,92943,12363,0.03153,2.78,87.81,577,0.04667,B2C,All,Latin America,False,False
CAM008140,Stand-alone clear-thinking framework,3,2,5,Lead Generation,2026-04-02,2026-07-01,90,Active,61368.86,176811.15,511705.05,334893.9,189.41,2.89,3858958,3144119,85405,0.02213,2.07,45.82,4575,0.05357,B2B,Mobile,Europe,False,False
CAM008141,Robust global support,1,1,10,Conversion,2025-10-15,2025-11-14,30,Completed,4503.7,40427.59,132477.98,92050.39,227.69,3.28,490955,152902,16965,0.03456,2.38,82.34,1158,0.06826,B2B,Mobile,North America,False,False
CAM008142,Seamless multimedia neural-net,5,3,2,Conversion,2025-01-09,2025-02-08,30,Active,2832.77,2811.09,6418.26,3607.17,128.32,2.28,164791,55425,2681,0.01627,1.05,17.06,98,0.03655,B2C,All,Europe,False,False
CAM008143,Self-enabling asymmetric project,2,4,2,Lead Generation,2026-02-26,2026-04-27,60,Completed,4111.44,10182.57,29312.07,19129.5,187.87,2.88,245277,78310,6619,0.02699,1.54,41.51,360,0.05439,B2C,All,Europe,False,False
CAM008144,Configurable executive hardware,7,3,4,Lead Generation,2025-04-22,2025-06-21,60,Completed,47106.36,81509.24,222651.79,141142.54,173.16,2.73,1560987,529717,14687,0.00941,5.55,52.22,760,0.05175,B2B,Mobile,North America,False,False
CAM008145,Organized responsive moratorium,6,2,8,Retention,2025-05-11,2025-06-10,30,Completed,13976.71,5856.03,16236.43,10380.4,177.26,2.77,499487,278939,6693,0.0134,0.87,11.72,449,0.06709,B2C,Mobile,North America,False,False
CAM008146,Profit-focused logistical workforce,7,1,6,Conversion,2025-06-30,2025-08-29,60,Paused,15711.88,21565.57,53873.72,32308.15,149.81,2.5,548521,147225,4708,0.00858,4.58,39.32,328,0.06967,B2C,Desktop,Global,False,False
CAM008147,Versatile 5thgeneration solution,3,5,10,Retention,2025-09-03,2025-10-03,30,Completed,6725.79,18879.73,53099.14,34219.41,181.25,2.81,544547,354027,9778,0.01796,1.93,34.67,496,0.05073,B2C,All,North America,False,False
CAM008148,Streamlined leadingedge array,1,5,1,Retention,2025-08-31,2025-09-30,30,Paused,10284.19,60512.41,175991.7,115479.29,190.84,2.91,972795,513904,24578,0.02527,2.46,62.2,1090,0.04435,B2B,All,Global,False,False
CAM008149,Multi-channeled context-sensitive encoding,4,3,5,Retention,2025-06-03,2025-07-03,30,Completed,60514.06,120573.05,388210.02,267636.97,221.97,3.22,2900703,947958,55839,0.01925,2.16,41.57,3161,0.05661,B2C,All,Europe,False,False
CAM008150,Quality-focused impactful knowledge user,2,6,5,Brand Awareness,2025-04-19,2025-06-03,45,Active,25318.88,51869.34,157626.17,105756.83,203.89,3.04,1991913,954277,38171,0.01916,1.36,26.04,1613,0.04226,B2C,Desktop,Asia-Pacific,False,False
CAM008151,Networked mission-critical customer loyalty,1,4,2,Conversion,2026-07-31,2026-09-29,60,Completed,16119.33,63955.83,194521.99,130566.16,204.15,3.04,953868,205996,28396,0.02977,2.25,67.05,1159,0.04082,B2B,All,Global,False,False
CAM008152,Quality-focused zero administration protocol,4,3,1,Retention,2024-11-07,2025-01-06,60,Completed,24075.57,78717.59,216292.7,137575.11,174.77,2.75,1170649,373213,25840,0.02207,3.05,67.24,1293,0.05004,B2C,All,Latin America,False,False
CAM008153,Enterprise-wide 4thgeneration pricing structure,1,6,1,Brand Awareness,2025-11-20,2026-01-04,45,Completed,10196.99,44259.27,128846.35,84587.07,191.12,2.91,792825,55817,15082,0.01902,2.93,55.82,662,0.04389,B2C,Mobile,Europe,False,False
CAM008154,Organized even-keeled implementation,5,4,1,Brand Awareness,2026-07-26,2026-09-09,45,Paused,3616.88,4377.58,13421.24,9043.66,206.59,3.07,214770,95284,3386,0.01577,1.29,20.38,170,0.05021,B2C,All,Europe,False,False
CAM008155,Vision-oriented asynchronous pricing structure,1,4,4,Conversion,2025-02-25,2025-04-11,45,Active,10282.96,38840.11,126498.66,87658.56,225.69,3.26,618575,85741,16990,0.02747,2.29,62.79,966,0.05686,B2C,All,North America,False,False
CAM008156,Cloned uniform product,3,4,2,Brand Awareness,2026-05-01,2026-05-31,30,Completed,12212.63,31553.59,85027.68,53474.09,169.47,2.69,802371,475614,20030,0.02496,1.58,39.33,1074,0.05362,B2C,Desktop,North America,False,False
CAM008157,Switchable maximized methodology,2,5,1,Brand Awareness,2024-09-25,2024-12-24,90,Paused,27582.64,73382.72,235598.09,162215.37,221.05,3.21,1952873,614322,48942,0.02506,1.5,37.58,2418,0.04941,B2B,Mobile,Global,False,False
CAM008158,Seamless national methodology,4,3,3,Lead Generation,2026-02-05,2026-03-22,45,Active,36803.81,127870.5,396712.35,268841.85,210.25,3.1,2047361,774427,43300,0.02115,2.95,62.46,2829,0.06533,B2C,All,North America,False,False
CAM008159,Networked needs-based collaboration,7,6,1,Retention,2024-08-17,2024-10-16,60,Active,18102.45,14128.04,26212.91,12084.87,85.54,1.86,573927,94543,2989,0.00521,4.73,24.62,146,0.04885,B2C,Desktop,North America,False,True
CAM008160,Secured object-oriented Internet solution,1,2,1,Conversion,2026-01-18,2026-02-17,30,Draft,58417.58,575463.52,1902396.61,1326933.09,230.59,3.31,6550568,2513715,226260,0.03454,2.54,87.85,13062,0.05773,B2C,All,North America,False,False
CAM008161,Profit-focused modular structure,4,6,6,Brand Awareness,2025-02-09,2025-03-11,30,Completed,1418.91,3435.95,11459.07,8023.12,233.51,3.34,74904,5192,1016,0.01357,3.38,45.87,31,0.03051,B2B,Mobile,Global,False,False
CAM008162,Distributed clear-thinking functionalities,5,3,1,Conversion,2026-03-29,2026-05-13,45,Active,28330.0,35893.96,94781.29,58887.33,164.06,2.64,1780775,806011,34296,0.01926,1.05,20.16,1663,0.04849,B2C,All,North America,False,False
CAM008163,Programmable object-oriented customer loyalty,1,6,10,Lead Generation,2025-11-07,2026-01-06,60,Completed,68726.67,185085.33,656474.75,471389.42,254.69,3.55,4590811,462222,79962,0.01742,2.31,40.32,3836,0.04797,B2C,All,Europe,False,False
CAM008164,Proactive value-added alliance,1,4,8,Brand Awareness,2025-06-17,2025-07-17,30,Completed,18002.06,68688.53,244710.14,176021.61,256.26,3.56,863913,79281,26540,0.03072,2.59,79.51,1439,0.05422,B2B,All,Asia-Pacific,False,False
CAM008165,Stand-alone national functionalities,3,3,2,Brand Awareness,2025-06-18,2025-07-18,30,Completed,39911.29,102073.27,308218.7,206145.43,201.96,3.02,2328431,751154,56253,0.02416,1.81,43.84,2886,0.0513,B2C,Desktop,North America,False,False
CAM008166,Synergized multi-tasking ability,1,1,2,Brand Awareness,2025-11-02,2026-01-01,60,Completed,34819.83,187190.1,634171.85,446981.75,238.78,3.39,2530530,349301,91091,0.036,2.05,73.97,5423,0.05953,B2C,Mobile,Asia-Pacific,False,False
CAM008167,Open-architected secondary contingency,7,5,8,Retention,2024-11-04,2025-01-03,60,Active,9067.22,14343.65,36904.6,22560.95,157.29,2.57,346460,22551,2395,0.00691,5.99,41.4,82,0.03424,B2B,All,Latin America,False,False
CAM008168,Synergized responsive utilization,5,1,3,Lead Generation,2025-09-16,2025-10-31,45,Completed,4490.11,8097.54,21524.73,13427.2,165.82,2.66,405674,221523,7805,0.01924,1.04,19.96,393,0.05035,B2C,All,Europe,False,False
CAM008169,Front-line holistic application,4,5,3,Brand Awareness,2025-11-23,2026-01-07,45,Completed,24712.25,38170.7,112245.51,74074.81,194.06,2.94,1036156,214243,14278,0.01378,2.67,36.84,737,0.05162,B2B,All,Global,False,False
CAM008170,Total encompassing algorithm,4,6,1,Retention,2025-07-14,2025-08-13,30,Completed,12661.75,17562.48,50558.65,32996.17,187.88,2.88,411728,143951,5065,0.0123,3.47,42.66,203,0.04008,B2C,All,North America,False,False
CAM008171,Switchable high-level system engine,2,3,2,Retention,2025-08-24,2025-09-23,30,Completed,55432.95,110489.39,345816.38,235327.0,212.99,3.13,2811462,768458,70343,0.02502,1.57,39.3,3896,0.05539,B2C,Desktop,Europe,False,False
CAM008172,Networked homogeneous superstructure,5,1,8,Lead Generation,2024-12-07,2025-01-21,45,Completed,12360.25,15860.93,44158.43,28297.5,178.41,2.78,745215,262707,13228,0.01775,1.2,21.28,811,0.06131,B2B,Mobile,North America,False,False
CAM008173,Secured full-range software,7,2,7,Lead Generation,2025-09-01,2025-10-16,45,Completed,37618.67,36294.08,101186.78,64892.7,178.8,2.79,979753,192694,8361,0.00853,4.34,37.04,555,0.06638,B2B,All,Latin America,False,False
CAM008174,Persevering non-volatile alliance,5,4,10,Retention,2024-09-16,2024-10-31,45,Paused,12053.61,10857.76,27631.32,16773.56,154.48,2.54,953359,184363,10575,0.01109,1.03,11.39,437,0.04132,B2C,Mobile,Global,False,False
CAM008175,Assimilated systematic capability,1,6,2,Lead Generation,2025-01-27,2025-02-26,30,Completed,53988.76,178341.64,606321.41,427979.77,239.98,3.4,4157637,974534,65949,0.01586,2.7,42.89,2141,0.03246,B2B,Desktop,North America,False,False
CAM008176,Down-sized even-keeled moratorium,2,2,5,Conversion,2026-07-19,2026-08-18,30,Draft,3746.65,11494.7,35961.08,24466.38,212.85,3.13,211339,77035,7696,0.03642,1.49,54.39,384,0.0499,B2C,Mobile,Europe,False,False
CAM008177,Enhanced zero-defect synergy,6,4,6,Lead Generation,2026-03-14,2026-06-12,90,Completed,8309.83,4614.34,12677.48,8063.14,174.74,2.75,299236,60225,5241,0.01752,0.88,15.42,179,0.03415,B2C,All,North America,False,False
CAM008178,Mandatory holistic flexibility,4,2,5,Brand Awareness,2025-04-26,2025-06-10,45,Paused,17354.36,37609.2,108102.35,70493.15,187.44,2.87,692663,357689,13383,0.01932,2.81,54.3,940,0.07024,B2B,All,Asia-Pacific,False,False
CAM008179,Function-based contextually-based moderator,1,1,10,Conversion,2025-04-21,2025-05-21,30,Completed,6826.34,46199.2,150611.24,104412.03,226.0,3.26,421987,47314,15824,0.0375,2.92,109.48,1180,0.07457,B2C,All,Europe,False,False
CAM008180,Object-based logistical parallelism,5,5,7,Lead Generation,2026-02-23,2026-03-25,30,Completed,5223.86,4168.32,11846.99,7678.66,184.21,2.84,230409,147455,3444,0.01495,1.21,18.09,134,0.03891,B2C,Mobile,Europe,False,False
CAM008181,Object-based dedicated challenge,4,1,9,Brand Awareness,2024-08-28,2024-09-27,30,Completed,24229.48,55214.59,176411.64,121197.05,219.5,3.2,882529,330042,16861,0.01911,3.27,62.56,1048,0.06216,B2C,All,North America,False,False
CAM008182,Multi-channeled reciprocal frame,7,2,1,Conversion,2025-07-10,2025-08-24,45,Active,21636.58,33147.45,84433.82,51286.37,154.72,2.55,649270,460178,6179,0.00952,5.36,51.05,365,0.05907,B2C,Desktop,Global,False,False
CAM008183,Enterprise-wide scalable encryption,2,1,2,Brand Awareness,2025-10-20,2025-12-19,60,Completed,77279.92,207495.47,622081.14,414585.67,199.8,3.0,5135806,485369,148031,0.02882,1.4,40.4,8813,0.05953,B2B,Desktop,Latin America,False,False
CAM008184,Sharable client-driven software,7,1,2,Retention,2026-01-18,2026-04-18,90,Active,8617.7,24514.74,65224.95,40710.21,166.06,2.66,361487,186779,4295,0.01188,5.71,67.82,303,0.07055,B2C,All,North America,False,False
CAM008185,Public-key user-facing orchestration,3,2,5,Conversion,2025-03-26,2025-05-10,45,Completed,19813.36,38624.24,102584.95,63960.71,165.6,2.66,961652,260748,23082,0.024,1.67,40.16,1222,0.05294,B2C,Mobile,North America,False,False
CAM008186,Future-proofed hybrid definition,7,3,10,Brand Awareness,2024-09-19,2024-10-19,30,Completed,16750.31,16435.89,8933.91,-7501.98,-30.0,0.54,477895,76915,3258,0.00682,5.04,34.39,185,0.05678,B2C,All,North America,False,True
CAM008187,Ergonomic needs-based orchestration,2,6,9,Conversion,2025-07-07,2025-08-21,45,Active,146962.55,245589.8,754815.84,509226.03,207.35,3.07,9607789,5008820,168696,0.01756,1.46,25.56,4416,0.02618,B2C,All,North America,False,False
CAM008188,Customer-focused global initiative,6,5,6,Conversion,2025-08-01,2025-09-15,45,Completed,21046.68,14688.99,42085.34,27396.35,186.51,2.87,1312198,322875,12537,0.00955,1.17,11.19,583,0.0465,B2C,All,North America,False,False
CAM008189,Down-sized empowering artificial intelligence,6,3,3,Brand Awareness,2024-10-05,2025-01-03,90,Active,3773.51,1611.09,4327.06,2715.96,168.58,2.69,133861,111447,1705,0.01274,0.94,12.04,99,0.05806,B2C,Mobile,North America,False,False
CAM008190,Synergized systemic Graphic Interface,3,4,10,Brand Awareness,2025-11-15,2025-12-30,45,Completed,15668.31,41085.14,120129.71,79044.56,192.39,2.92,1194002,543515,23363,0.01957,1.76,34.41,1437,0.06151,B2C,Desktop,Asia-Pacific,False,False
CAM008191,Enterprise-wide national task-force,7,2,8,Brand Awareness,2026-02-05,2026-05-06,90,Paused,31142.23,39635.86,101017.99,61382.13,154.87,2.55,1112269,680380,9339,0.0084,4.24,35.64,622,0.0666,B2B,All,North America,False,False
CAM008192,Mandatory uniform matrices,5,4,8,Lead Generation,2025-03-15,2025-04-14,30,Active,18012.24,23786.38,33485.62,9699.25,40.78,1.41,1096031,496191,16446,0.01501,1.45,21.7,851,0.05175,B2C,Mobile,Europe,False,True
CAM008193,Enhanced global info-mediaries,3,1,7,Conversion,2025-12-03,2026-01-17,45,Completed,8776.01,18635.12,61581.7,42946.58,230.46,3.3,521743,132079,10849,0.02079,1.72,35.72,652,0.0601,B2C,Desktop,Europe,False,False
CAM008194,Down-sized object-oriented concept,5,5,3,Lead Generation,2025-05-26,2025-06-25,30,Paused,14362.89,6657.16,17385.94,10728.77,161.16,2.61,659438,328699,6362,0.00965,1.05,10.1,209,0.03285,B2B,Mobile,Europe,False,False
CAM008195,Open-architected optimizing definition,1,2,7,Brand Awareness,2026-04-06,2026-05-06,30,Draft,37226.88,187191.51,563457.43,376265.92,201.01,3.01,3092971,248561,81384,0.02631,2.3,60.52,4991,0.06133,B2C,Mobile,North America,False,False
CAM008196,Team-oriented directional Graphical User Interface,7,6,3,Lead Generation,2025-09-25,2025-10-25,30,Completed,29522.01,18855.18,46505.23,27650.05,146.64,2.47,916872,695448,4121,0.0045,4.58,20.56,157,0.0381,B2C,Desktop,North America,False,False
CAM008197,Progressive real-time toolset,3,1,8,Brand Awareness,2025-04-18,2025-06-02,45,Completed,9057.55,44632.16,137832.78,93200.62,208.82,3.09,785026,56905,24388,0.03107,1.83,56.85,1655,0.06786,B2B,All,Asia-Pacific,False,False
CAM008198,Synergized holistic benchmark,1,5,10,Brand Awareness,2025-07-22,2025-08-21,30,Completed,29754.83,167330.33,544659.41,377329.08,225.5,3.25,2015780,1096568,63175,0.03134,2.65,83.01,3583,0.05672,B2B,All,North America,False,False
CAM008199,Face-to-face motivating benchmark,5,2,2,Conversion,2025-11-27,2026-01-11,45,Paused,23143.44,22444.96,62993.04,40548.07,180.66,2.81,1323516,415478,21094,0.01594,1.06,16.96,1478,0.07007,B2B,Desktop,North America,False,False
CAM008200,Realigned tertiary infrastructure,5,5,3,Lead Generation,2025-05-08,2025-06-07,30,Completed,20969.62,19984.12,57117.0,37132.87,185.81,2.86,1385333,228464,18697,0.0135,1.07,14.43,824,0.04407,B2C,Mobile,North America,False,False
CAM008201,Multi-layered high-level algorithm,5,5,5,Lead Generation,2025-06-07,2025-08-06,60,Paused,7787.54,8576.4,25006.48,16430.09,191.57,2.92,402063,231663,5789,0.0144,1.48,21.33,188,0.03248,B2C,All,Europe,False,False
CAM008202,Stand-alone mobile model,6,1,1,Conversion,2024-12-28,2025-02-11,45,Completed,52654.27,30073.6,82911.61,52838.0,175.7,2.76,2461824,1692225,38936,0.01582,0.77,12.22,2353,0.06043,B2B,Desktop,North America,False,False
CAM008203,Fundamental human-resource open architecture,2,1,5,Brand Awareness,2025-08-05,2025-09-19,45,Completed,26162.19,93307.66,314426.25,221118.59,236.98,3.37,1893584,355450,67035,0.0354,1.39,49.28,3584,0.05346,B2B,All,Global,False,False
CAM008204,Inverse 3rdgeneration pricing structure,6,5,5,Lead Generation,2026-07-12,2026-08-26,45,Active,8116.76,2559.97,7076.16,4516.19,176.42,2.76,262973,188508,3075,0.0117,0.83,9.73,147,0.0478,B2B,Mobile,Asia-Pacific,False,False
CAM008205,Inverse web-enabled matrix,2,5,4,Conversion,2025-08-10,2025-09-09,30,Completed,9060.78,20570.54,68109.31,47538.77,231.1,3.31,570220,340868,12954,0.02272,1.59,36.07,575,0.04439,B2C,Desktop,Global,False,False
CAM008206,Visionary systemic forecast,5,3,1,Brand Awareness,2025-12-26,2026-01-25,30,Completed,54687.15,72622.62,100523.68,27901.06,38.42,1.38,3676730,1452231,54649,0.01486,1.33,19.75,2766,0.05061,B2C,All,Europe,False,True
CAM008207,Fundamental directional ability,6,3,8,Lead Generation,2026-02-28,2026-04-14,45,Active,4311.17,2700.21,7267.91,4567.71,169.16,2.69,156143,70743,2375,0.01522,1.14,17.29,143,0.06021,B2B,All,Europe,False,False
CAM008208,Ergonomic fault-tolerant product,4,5,4,Conversion,2026-01-30,2026-03-01,30,Draft,16239.08,35606.01,94755.8,59149.79,166.12,2.66,1069674,432155,15032,0.01405,2.37,33.29,611,0.04065,B2C,Mobile,North America,False,False
