Date,CampaignID,DailySpend,DailyImpressions,DailyClicks,DailyConversions,DailyRevenue
2026-01-02,CAM005140,960.67,21139,183,10,2681.59
2026-01-03,CAM005140,1092.52,24040,208,8,3049.64
2026-01-04,CAM005140,955.86,21033,182,10,2668.17
2026-01-05,CAM005140,1038.12,22843,198,7,2897.8
2026-01-06,CAM005140,955.84,21033,182,8,2668.11
2026-01-07,CAM005140,915.07,20136,174,9,2554.32
2026-01-08,CAM005140,973.37,21419,186,9,2717.06
2026-01-09,CAM005140,843.81,18567,161,5,2355.39
2026-01-10,CAM005140,802.03,17648,153,6,2238.79
2026-01-11,CAM005140,940.0,20684,179,6,2623.9
2026-01-12,CAM005140,797.96,17559,152,9,2227.42
2026-01-13,CAM005140,1231.17,27091,235,10,3436.66
2026-01-14,CAM005140,664.3,14617,127,5,1854.31
2026-01-15,CAM005140,994.87,21892,190,7,2777.06
2026-01-16,CAM005140,855.8,18831,163,7,2388.88
2026-01-17,CAM005140,819.01,18022,156,6,2286.16
2026-01-18,CAM005140,1293.73,28468,247,14,3611.3
2026-01-19,CAM005140,941.57,20719,180,8,2628.29
2026-01-20,CAM005140,1250.76,27522,239,12,3491.35
2026-01-21,CAM005140,772.55,16999,147,7,2156.47
2026-01-22,CAM005140,780.23,17168,149,7,2177.91
2026-01-23,CAM005140,827.17,18201,158,7,2308.94
2026-01-24,CAM005140,1151.8,25345,220,13,3215.12
2026-01-25,CAM005140,1138.44,25051,217,10,3177.82
2026-01-26,CAM005140,886.86,19515,169,7,2475.57
2026-01-27,CAM005140,666.62,14668,127,4,1860.78
2026-01-28,CAM005140,760.28,16729,145,6,2122.23
2026-01-29,CAM005140,795.1,17496,152,5,2219.44
2026-01-30,CAM005140,1216.17,26761,232,12,3394.79
2026-01-31,CAM005140,615.68,13548,117,6,1718.6
2026-02-01,CAM005140,1168.42,25711,223,10,3261.52
2026-02-02,CAM005140,894.23,19677,170,8,2496.13
2026-02-03,CAM005140,940.91,20704,179,7,2626.44
2026-02-04,CAM005140,1109.24,24408,212,9,3096.3
2026-02-05,CAM005140,742.33,16335,141,8,2072.14
2026-02-06,CAM005140,1014.04,22313,193,10,2830.58
2026-02-07,CAM005140,1058.47,23291,202,10,2954.59
2026-02-08,CAM005140,1300.66,28620,248,11,3630.63
2026-02-09,CAM005140,750.6,16516,143,5,2095.21
2026-02-10,CAM005140,860.67,18939,164,8,2402.47
2026-02-11,CAM005140,1055.36,23223,201,7,2945.93
2026-02-12,CAM005140,776.6,17088,148,6,2167.78
2026-02-13,CAM005140,1277.53,28112,244,10,3566.08
2026-02-14,CAM005140,947.1,20840,181,10,2643.73
2026-02-15,CAM005140,1098.78,24178,210,10,3067.12
2026-02-16,CAM005140,861.43,18955,164,9,2404.59
2026-02-17,CAM005140,1038.63,22854,198,10,2899.2
2026-02-18,CAM005140,977.1,21500,186,10,2727.45
2026-02-19,CAM005140,923.42,20319,176,7,2577.62
2025-06-22,CAM004377,529.63,18633,131,4,1275.29
2025-06-23,CAM004377,404.9,14245,100,5,974.95
2025-06-24,CAM004377,467.98,16464,116,5,1126.83
2025-06-25,CAM004377,553.98,19490,137,6,1333.93
2025-06-26,CAM004377,431.57,15183,107,3,1039.17
2025-06-27,CAM004377,557.34,19608,138,4,1342.01
2025-06-28,CAM004377,613.86,21596,152,7,1478.1
2025-06-29,CAM004377,737.06,25931,183,6,1774.76
2025-06-30,CAM004377,496.99,17484,123,7,1196.68
2025-07-01,CAM004377,597.45,21019,148,8,1438.59
2025-07-02,CAM004377,426.84,15016,106,5,1027.77
2025-07-03,CAM004377,356.22,12532,88,4,857.74
2025-07-04,CAM004377,497.85,17515,123,6,1198.76
2025-07-05,CAM004377,459.85,16178,114,4,1107.26
2025-07-06,CAM004377,588.98,20721,146,6,1418.19
2025-07-07,CAM004377,530.14,18651,131,5,1276.52
2025-07-08,CAM004377,443.54,15604,110,3,1067.99
2025-07-09,CAM004377,454.38,15985,113,4,1094.08
2025-07-10,CAM004377,357.87,12590,89,6,861.7
2025-07-11,CAM004377,710.6,24999,176,9,1711.03
2025-07-12,CAM004377,412.11,14498,102,7,992.32
2025-07-13,CAM004377,539.01,18963,134,8,1297.88
2025-07-14,CAM004377,388.19,13657,96,3,934.72
2025-07-15,CAM004377,472.74,16631,117,6,1138.3
2025-07-16,CAM004377,455.95,16040,113,4,1097.86
2025-07-17,CAM004377,502.06,17663,124,5,1208.89
2025-07-18,CAM004377,422.01,14847,105,6,1016.15
2025-07-19,CAM004377,465.04,16360,115,5,1119.75
2025-07-20,CAM004377,463.67,16312,115,8,1116.45
2025-07-21,CAM004377,357.57,12579,88,5,860.99
2025-11-19,CAM001462,321.43,5022,99,5,886.61
2025-11-20,CAM001462,313.56,4899,96,6,864.91
2025-11-21,CAM001462,225.98,3531,69,3,623.33
2025-11-22,CAM001462,336.79,5262,104,4,929.0
2025-11-23,CAM001462,353.78,5528,109,5,975.85
2025-11-24,CAM001462,301.44,4710,93,4,831.47
2025-11-25,CAM001462,301.27,4707,93,4,831.01
2025-11-26,CAM001462,291.42,4553,90,7,803.83
2025-11-27,CAM001462,265.41,4147,81,4,732.1
2025-11-28,CAM001462,336.84,5263,104,4,929.13
2025-11-29,CAM001462,358.78,5606,110,5,989.64
2025-11-30,CAM001462,343.77,5371,106,6,948.23
2025-12-01,CAM001462,350.21,5472,108,4,965.99
2025-12-02,CAM001462,361.97,5656,111,5,998.44
2025-12-03,CAM001462,309.32,4833,95,4,853.23
2025-12-04,CAM001462,391.24,6113,120,4,1079.18
2025-12-05,CAM001462,239.26,3738,73,3,659.96
2025-12-06,CAM001462,302.02,4719,93,4,833.08
2025-12-07,CAM001462,271.87,4248,83,3,749.92
2025-12-08,CAM001462,415.35,6490,128,6,1145.69
2025-12-09,CAM001462,337.56,5274,104,5,931.1
2025-12-10,CAM001462,322.96,5046,99,5,890.84
2025-12-11,CAM001462,221.26,3457,68,4,610.31
2025-12-12,CAM001462,315.62,4931,97,4,870.59
2025-12-13,CAM001462,409.77,6403,126,9,1130.3
2025-12-14,CAM001462,306.82,4794,94,4,846.33
2025-12-15,CAM001462,303.14,4736,93,5,836.18
2025-12-16,CAM001462,359.93,5624,111,6,992.83
2025-12-17,CAM001462,217.06,3391,67,4,598.72
2025-12-18,CAM001462,362.09,5658,111,6,998.76
2025-12-19,CAM001462,274.23,4285,84,3,756.41
2025-12-20,CAM001462,332.83,5200,102,5,918.07
2025-12-21,CAM001462,279.9,4373,86,4,772.07
2025-12-22,CAM001462,468.2,7316,144,5,1291.45
2025-12-23,CAM001462,309.26,4832,95,3,853.05
2025-12-24,CAM001462,310.62,4853,95,3,856.81
2025-12-25,CAM001462,299.12,4674,92,3,825.08
2025-12-26,CAM001462,468.83,7325,144,5,1293.19
2025-12-27,CAM001462,324.39,5069,100,6,894.79
2025-12-28,CAM001462,410.2,6409,126,8,1131.48
2025-12-29,CAM001462,353.92,5530,109,6,976.24
2025-12-30,CAM001462,338.53,5289,104,4,933.78
2025-12-31,CAM001462,261.26,4082,80,4,720.65
2026-01-01,CAM001462,211.82,3309,65,3,584.28
2026-01-02,CAM001462,203.48,3179,62,2,561.26
2026-01-03,CAM001462,245.53,3836,75,4,677.26
2026-01-04,CAM001462,246.33,3849,76,3,679.46
2026-01-05,CAM001462,304.23,4753,93,4,839.18
2026-01-06,CAM001462,266.76,4168,82,4,735.81
2026-01-07,CAM001462,256.64,4010,79,4,707.91
2026-01-08,CAM001462,256.73,4011,79,4,708.16
2026-01-09,CAM001462,254.0,3968,78,2,700.61
2026-01-10,CAM001462,313.04,4891,96,4,863.47
2026-01-11,CAM001462,267.9,4186,82,3,738.95
2026-01-12,CAM001462,279.94,4374,86,5,772.18
2026-01-13,CAM001462,203.05,3172,62,3,560.09
2026-01-14,CAM001462,150.47,2351,46,2,415.06
2026-01-15,CAM001462,189.17,2955,58,3,521.79
2026-01-16,CAM001462,235.92,3686,72,5,650.75
2026-01-17,CAM001462,246.84,3857,76,3,680.88
2026-06-23,CAM003253,2145.83,65173,424,14,5867.99
2026-06-24,CAM003253,3230.65,98122,639,27,8834.56
2026-06-25,CAM003253,1977.1,60049,391,11,5406.59
2026-06-26,CAM003253,2543.7,77257,503,30,6956.02
2026-06-27,CAM003253,2761.37,83869,546,25,7551.26
2026-06-28,CAM003253,2702.94,82094,535,29,7391.48
2026-06-29,CAM003253,2384.09,72410,472,20,6519.54
2026-06-30,CAM003253,2599.94,78966,514,26,7109.81
2026-07-01,CAM003253,1936.86,58826,383,25,5296.55
2026-07-02,CAM003253,2102.88,63869,416,17,5750.56
2026-07-03,CAM003253,1653.65,50225,327,21,4522.09
2026-07-04,CAM003253,3594.73,109180,711,35,9830.17
2026-07-05,CAM003253,2854.78,86706,565,30,7806.7
2026-07-06,CAM003253,1762.91,53543,349,20,4820.86
2026-07-07,CAM003253,2491.59,75675,493,22,6813.52
2026-07-08,CAM003253,1801.7,54721,356,24,4926.93
2026-07-09,CAM003253,2019.96,61350,400,17,5523.8
2026-07-10,CAM003253,1539.54,46759,304,16,4210.04
2026-07-11,CAM003253,2737.91,83156,542,26,7487.1
2026-07-12,CAM003253,2235.97,67911,442,22,6114.49
2026-07-13,CAM003253,2604.83,79114,515,22,7123.18
2026-07-14,CAM003253,1852.82,56274,366,16,5066.73
2026-07-15,CAM003253,2382.58,72364,471,22,6515.42
2026-07-16,CAM003253,1535.65,46641,304,11,4199.4
2026-07-17,CAM003253,2280.1,69251,451,23,6235.18
2026-07-18,CAM003253,2123.76,64503,420,15,5807.65
2026-07-19,CAM003253,2297.2,69771,454,19,6281.92
2026-07-20,CAM003253,2729.5,82901,540,30,7464.1
2026-07-21,CAM003253,3582.83,108818,709,27,9797.62
2026-07-22,CAM003253,1877.36,57019,371,19,5133.84
2025-05-27,CAM004317,1314.8,29116,792,38,3908.81
2025-05-28,CAM004317,1310.13,29013,789,36,3894.92
2025-05-29,CAM004317,1329.39,29440,801,37,3952.18
2025-05-30,CAM004317,1088.88,24113,656,26,3237.17
2025-05-31,CAM004317,1338.34,29638,806,31,3978.79
2025-06-01,CAM004317,1705.97,37779,1028,30,5071.72
2025-06-02,CAM004317,2276.19,50407,1372,59,6766.95
2025-06-03,CAM004317,1537.42,34046,926,53,4570.63
2025-06-04,CAM004317,952.41,21091,574,32,2831.45
2025-06-05,CAM004317,1963.37,43480,1183,95,5836.97
2025-06-06,CAM004317,1073.85,23780,647,34,3192.48
2025-06-07,CAM004317,1761.75,39015,1062,49,5237.57
2025-06-08,CAM004317,1352.04,29941,815,45,4019.51
2025-06-09,CAM004317,1478.55,32743,891,57,4395.62
2025-06-10,CAM004317,748.08,16566,450,20,2223.98
2025-06-11,CAM004317,1090.12,24141,657,36,3240.85
2025-06-12,CAM004317,1404.87,31111,846,48,4176.57
2025-06-13,CAM004317,1207.23,26734,727,34,3589.01
2025-06-14,CAM004317,1567.25,34707,944,49,4659.32
2025-06-15,CAM004317,1198.8,26548,722,34,3563.94
2025-06-16,CAM004317,1095.58,24262,660,34,3257.09
2025-06-17,CAM004317,1593.86,35296,960,44,4738.43
2025-06-18,CAM004317,1668.19,36943,1005,59,4959.41
2025-06-19,CAM004317,1590.09,35213,958,38,4727.21
2025-06-20,CAM004317,1402.9,31067,845,51,4170.71
2025-06-21,CAM004317,1530.31,33889,922,61,4549.5
2025-06-22,CAM004317,1623.03,35942,978,43,4825.16
2025-06-23,CAM004317,1106.33,24500,666,50,3289.03
2025-06-24,CAM004317,933.8,20679,562,20,2776.13
2025-06-25,CAM004317,1677.01,37138,1010,55,4985.63
2025-06-26,CAM004317,1196.8,26503,721,52,3558.01
2025-06-27,CAM004317,1310.91,29030,790,37,3897.25
2025-06-28,CAM004317,1607.19,35592,968,54,4778.07
2025-06-29,CAM004317,1686.37,37345,1016,50,5013.47
2025-06-30,CAM004317,1536.28,34021,926,32,4567.24
2025-07-01,CAM004317,795.26,17611,479,24,2364.25
2025-07-02,CAM004317,1119.53,24792,674,30,3328.29
2025-07-03,CAM004317,1261.17,27929,760,37,3749.37
2025-07-04,CAM004317,1804.78,39967,1088,44,5365.47
2025-07-05,CAM004317,1316.97,29165,793,36,3915.27
2025-07-06,CAM004317,1089.28,24122,656,31,3238.34
2025-07-07,CAM004317,1424.37,31543,858,51,4234.56
2025-07-08,CAM004317,873.44,19342,526,16,2596.68
2025-07-09,CAM004317,1300.99,28811,784,33,3867.74
2025-07-10,CAM004317,1587.22,35149,956,46,4718.68
2025-07-11,CAM004317,1410.69,31240,850,31,4193.87
2025-07-12,CAM004317,1361.14,30143,820,48,4046.56
2025-07-13,CAM004317,1572.98,34834,948,31,4676.37
2025-07-14,CAM004317,1255.58,27805,756,64,3732.74
2025-07-15,CAM004317,1674.66,37086,1009,37,4978.65
2025-07-16,CAM004317,1138.02,25202,686,32,3383.26
2025-07-17,CAM004317,1251.58,27716,754,41,3720.85
2025-07-18,CAM004317,1380.66,30575,832,41,4104.61
2025-07-19,CAM004317,1444.54,31990,870,31,4294.52
2025-07-20,CAM004317,1657.27,36701,999,52,4926.94
2025-07-21,CAM004317,1215.02,26907,732,37,3612.17
2025-07-22,CAM004317,896.18,19846,540,26,2664.28
2025-07-23,CAM004317,1102.2,24408,664,40,3276.76
2025-07-24,CAM004317,1386.17,30697,835,32,4120.97
2025-07-25,CAM004317,1524.71,33765,919,37,4532.86
2024-09-23,CAM002174,1003.74,20341,219,13,3124.7
2024-09-24,CAM002174,671.0,13598,146,8,2088.87
2024-09-25,CAM002174,693.0,14044,151,7,2157.34
2024-09-26,CAM002174,1006.72,20402,220,15,3133.99
2024-09-27,CAM002174,777.83,15763,169,5,2421.44
2024-09-28,CAM002174,991.21,20087,216,16,3085.7
2024-09-29,CAM002174,581.36,11781,127,5,1809.81
2024-09-30,CAM002174,631.84,12804,138,6,1966.95
2024-10-01,CAM002174,1162.93,23567,254,13,3620.26
2024-10-02,CAM002174,654.95,13273,143,7,2038.88
2024-10-03,CAM002174,633.54,12839,138,5,1972.26
2024-10-04,CAM002174,738.21,14960,161,8,2298.09
2024-10-05,CAM002174,1346.06,27279,294,11,4190.38
2024-10-06,CAM002174,983.98,19941,215,12,3063.18
2024-10-07,CAM002174,935.14,18951,204,11,2911.14
2024-10-08,CAM002174,916.8,18579,200,10,2854.06
2024-10-09,CAM002174,891.44,18065,194,8,2775.11
2024-10-10,CAM002174,995.39,20172,217,12,3098.71
2024-10-11,CAM002174,851.79,17262,186,9,2651.69
2024-10-12,CAM002174,706.39,14315,154,8,2199.03
2024-10-13,CAM002174,1165.25,23614,254,15,3627.48
2024-10-14,CAM002174,749.08,15180,163,8,2331.92
2024-10-15,CAM002174,832.53,16871,181,12,2591.7
2024-10-16,CAM002174,1030.21,20878,225,11,3207.11
2024-10-17,CAM002174,791.34,16037,172,7,2463.49
2024-10-18,CAM002174,1033.45,20943,225,10,3217.18
2024-10-19,CAM002174,1031.87,20911,225,12,3212.26
2024-10-20,CAM002174,954.35,19340,208,9,2970.96
2024-10-21,CAM002174,788.68,15983,172,9,2455.19
2024-10-22,CAM002174,708.6,14360,154,6,2205.9
2024-10-23,CAM002174,715.84,14507,156,7,2228.44
2024-10-24,CAM002174,777.29,15752,169,7,2419.74
2024-10-25,CAM002174,943.58,19122,206,9,2937.41
2024-10-26,CAM002174,922.47,18694,201,7,2871.7
2024-10-27,CAM002174,656.72,13309,143,6,2044.41
2024-10-28,CAM002174,561.64,11382,122,8,1748.42
2024-10-29,CAM002174,1096.48,22221,239,11,3413.42
2024-10-30,CAM002174,997.23,20209,217,7,3104.43
2024-10-31,CAM002174,830.18,16824,181,12,2584.41
2024-11-01,CAM002174,1048.05,21239,229,11,3262.65
2024-11-02,CAM002174,861.39,17456,188,10,2681.56
2024-11-03,CAM002174,1613.12,32691,352,16,5021.73
2024-11-04,CAM002174,1129.25,22885,246,8,3515.42
2024-11-05,CAM002174,965.43,19565,210,9,3005.43
2024-11-06,CAM002174,1477.24,29937,322,13,4598.74
2024-11-07,CAM002174,1030.18,20877,225,15,3207.02
2024-11-08,CAM002174,773.03,15666,168,9,2406.5
2024-11-09,CAM002174,1583.33,32087,346,20,4929.0
2024-11-10,CAM002174,1242.45,25179,271,16,3867.82
2024-11-11,CAM002174,866.46,17559,189,11,2697.35
2024-11-12,CAM002174,1394.54,28261,304,12,4341.27
2024-11-13,CAM002174,818.79,16593,178,7,2548.93
2024-11-14,CAM002174,753.24,15265,164,8,2344.89
2024-11-15,CAM002174,1152.78,23362,251,8,3588.67
2024-11-16,CAM002174,925.92,18764,202,10,2882.46
2024-11-17,CAM002174,1654.64,33532,361,23,5151.0
2024-11-18,CAM002174,942.46,19099,205,12,2933.93
2024-11-19,CAM002174,981.46,19890,214,8,3055.34
2024-11-20,CAM002174,786.41,15937,171,5,2448.13
2024-11-21,CAM002174,1031.14,20897,225,9,3210.0
2024-10-28,CAM005977,2274.7,63926,1364,55,6816.67
2024-10-29,CAM005977,2540.74,71403,1524,78,7613.94
2024-10-30,CAM005977,2520.72,70840,1512,98,7553.93
2024-10-31,CAM005977,2304.6,64766,1382,81,6906.26
2024-11-01,CAM005977,4907.66,137921,2944,170,14706.96
2024-11-02,CAM005977,3274.24,92017,1964,83,9812.02
2024-11-03,CAM005977,3045.33,85584,1826,123,9126.05
2024-11-04,CAM005977,2953.36,82999,1771,95,8850.45
2024-11-05,CAM005977,2582.49,72576,1549,94,7739.03
2024-11-06,CAM005977,2084.96,58594,1250,64,6248.07
2024-11-07,CAM005977,2257.14,63433,1354,74,6764.07
2024-11-08,CAM005977,2000.74,56227,1200,76,5995.7
2024-11-09,CAM005977,2874.42,80780,1724,78,8613.88
2024-11-10,CAM005977,2465.92,69300,1479,72,7389.7
2024-11-11,CAM005977,2490.72,69997,1494,82,7464.02
2024-11-12,CAM005977,3519.24,98902,2111,124,10546.23
2024-11-13,CAM005977,1714.81,48192,1028,56,5138.84
2024-11-14,CAM005977,3018.61,84833,1810,63,9045.98
2024-11-15,CAM005977,3273.9,92007,1963,122,9811.0
2024-11-16,CAM005977,2284.16,64192,1370,51,6845.03
2024-11-17,CAM005977,3573.65,100431,2143,125,10709.27
2024-11-18,CAM005977,3016.12,84763,1809,112,9038.52
2024-11-19,CAM005977,2328.55,65440,1396,50,6978.05
2024-11-20,CAM005977,3048.27,85666,1828,127,9134.85
2024-11-21,CAM005977,2325.68,65359,1395,49,6969.44
2024-11-22,CAM005977,2821.33,79288,1692,102,8454.77
2024-11-23,CAM005977,3213.76,90317,1927,116,9630.78
2024-11-24,CAM005977,3390.34,95280,2033,102,10159.96
2024-11-25,CAM005977,2733.93,76832,1640,69,8192.86
2024-11-26,CAM005977,2973.82,83574,1783,81,8911.75
2026-06-11,CAM007364,519.02,21198,358,23,3407.73
2026-06-12,CAM007364,600.28,24517,414,19,3941.26
2026-06-13,CAM007364,967.47,39515,668,28,6352.15
2026-06-14,CAM007364,873.52,35677,603,32,5735.29
2026-06-15,CAM007364,549.15,22429,379,12,3605.55
2026-06-16,CAM007364,610.15,24920,421,24,4006.08
2026-06-17,CAM007364,828.31,33831,572,19,5438.45
2026-06-18,CAM007364,1018.01,41579,703,57,6683.94
2026-06-19,CAM007364,855.82,34954,591,33,5619.08
2026-06-20,CAM007364,532.8,21761,368,22,3498.2
2026-06-21,CAM007364,928.05,37905,641,34,6093.32
2026-06-22,CAM007364,689.84,28175,476,24,4529.31
2026-06-23,CAM007364,720.15,29413,497,29,4728.32
2026-06-24,CAM007364,900.73,36789,622,30,5913.91
2026-06-25,CAM007364,793.55,32411,548,29,5210.24
2026-06-26,CAM007364,737.43,30119,509,22,4841.76
2026-06-27,CAM007364,882.98,36064,610,34,5797.4
2026-06-28,CAM007364,807.13,32966,557,29,5299.38
2026-06-29,CAM007364,685.21,27986,473,23,4498.87
2026-06-30,CAM007364,735.29,30031,508,20,4827.66
2026-07-01,CAM007364,648.81,26499,448,31,4259.86
2026-07-02,CAM007364,886.83,36221,612,30,5822.64
2026-07-03,CAM007364,722.12,29494,499,20,4741.23
2026-07-04,CAM007364,646.68,26412,446,12,4245.93
2026-07-05,CAM007364,626.06,25570,432,26,4110.53
2026-07-06,CAM007364,487.5,19911,336,15,3200.75
2026-07-07,CAM007364,705.07,28797,487,25,4629.31
2026-07-08,CAM007364,624.09,25489,431,19,4097.56
2026-07-09,CAM007364,529.8,21638,366,16,3478.5
2026-07-10,CAM007364,555.85,22702,384,18,3649.52
2024-12-05,CAM009983,477.93,7894,156,8,1475.19
2024-12-06,CAM009983,612.0,10108,200,12,1889.0
2024-12-07,CAM009983,618.35,10213,202,8,1908.61
2024-12-08,CAM009983,438.53,7243,143,6,1353.58
2024-12-09,CAM009983,799.01,13197,262,13,2466.25
2024-12-10,CAM009983,567.48,9373,186,10,1751.59
2024-12-11,CAM009983,441.08,7285,144,8,1361.45
2024-12-12,CAM009983,383.35,6331,125,5,1183.25
2024-12-13,CAM009983,398.35,6579,130,7,1229.56
2024-12-14,CAM009983,659.25,10889,216,10,2034.86
2024-12-15,CAM009983,420.11,6939,137,4,1296.73
2024-12-16,CAM009983,390.85,6455,128,5,1206.42
2024-12-17,CAM009983,453.24,7486,148,8,1398.97
2024-12-18,CAM009983,453.27,7486,148,5,1399.07
2024-12-19,CAM009983,366.98,6061,120,6,1132.72
2024-12-20,CAM009983,503.22,8312,165,9,1553.26
2024-12-21,CAM009983,482.48,7969,158,7,1489.23
2024-12-22,CAM009983,636.58,10514,208,15,1964.89
2024-12-23,CAM009983,574.06,9482,188,9,1771.9
2024-12-24,CAM009983,343.36,5671,112,6,1059.81
2024-12-25,CAM009983,492.48,8134,161,6,1520.09
2024-12-26,CAM009983,433.48,7160,142,8,1337.98
2024-12-27,CAM009983,384.29,6347,126,6,1186.16
2024-12-28,CAM009983,377.96,6243,124,5,1166.63
2024-12-29,CAM009983,558.07,9218,183,11,1722.57
2024-12-30,CAM009983,324.36,5357,106,4,1001.18
2024-12-31,CAM009983,375.37,6200,123,5,1158.64
2025-01-01,CAM009983,282.83,4671,92,4,872.98
2025-01-02,CAM009983,303.68,5016,99,4,937.34
2025-01-03,CAM009983,291.88,4821,95,6,900.94
2025-01-04,CAM009983,466.73,7709,153,7,1440.61
2025-01-05,CAM009983,320.5,5293,105,4,989.27
2025-01-06,CAM009983,322.47,5326,105,5,995.33
2025-01-07,CAM009983,300.24,4959,98,4,926.74
2025-01-08,CAM009983,378.54,6252,124,7,1168.41
2025-01-09,CAM009983,343.29,5670,112,7,1059.61
2025-01-10,CAM009983,322.78,5331,105,3,996.29
2025-01-11,CAM009983,335.34,5539,110,5,1035.07
2025-01-12,CAM009983,447.4,7389,146,6,1380.95
2025-01-13,CAM009983,309.98,5120,101,4,956.79
2025-01-14,CAM009983,467.1,7715,153,8,1441.77
2025-01-15,CAM009983,349.2,5767,114,4,1077.85
2025-01-16,CAM009983,328.3,5422,107,3,1013.34
2025-01-17,CAM009983,392.98,6491,129,5,1213.0
2025-01-18,CAM009983,246.65,4074,80,3,761.31
2025-07-15,CAM009339,3896.31,127312,2136,119,11658.87
2025-07-16,CAM009339,2845.36,92972,1560,74,8514.13
2025-07-17,CAM009339,1974.31,64510,1082,57,5907.69
2025-07-18,CAM009339,2382.53,77849,1306,67,7129.21
2025-07-19,CAM009339,4650.78,151965,2550,117,13916.47
2025-07-20,CAM009339,2028.33,66275,1112,53,6069.33
2025-07-21,CAM009339,2352.63,76872,1290,53,7039.75
2025-07-22,CAM009339,3232.97,105638,1772,94,9673.98
2025-07-23,CAM009339,3193.24,104339,1750,61,9555.07
2025-07-24,CAM009339,2721.57,88927,1492,92,8143.71
2025-07-25,CAM009339,2354.09,76920,1290,47,7044.11
2025-07-26,CAM009339,2001.41,65396,1097,38,5988.78
2025-07-27,CAM009339,3158.93,103218,1732,72,9452.41
2025-07-28,CAM009339,2963.13,96820,1624,81,8866.53
2025-07-29,CAM009339,2618.47,85558,1435,75,7835.19
2025-07-30,CAM009339,2739.68,89519,1502,106,8197.9
2025-07-31,CAM009339,3554.47,116143,1949,79,10635.98
2025-08-01,CAM009339,3290.41,107514,1804,87,9845.85
2025-08-02,CAM009339,3788.35,123785,2077,98,11335.81
2025-08-03,CAM009339,2984.48,97518,1636,66,8930.42
2025-08-04,CAM009339,2852.95,93220,1564,83,8536.84
2025-08-05,CAM009339,2422.51,79156,1328,52,7248.85
2025-08-06,CAM009339,2869.7,93768,1573,86,8586.97
2025-08-07,CAM009339,3527.86,115273,1934,83,10556.37
2025-08-08,CAM009339,2991.41,97744,1640,109,8951.15
2025-08-09,CAM009339,3609.42,117938,1979,112,10800.42
2025-08-10,CAM009339,4305.19,140673,2360,110,12882.37
2025-08-11,CAM009339,2800.94,91521,1535,55,8381.2
2025-08-12,CAM009339,2838.26,92740,1556,58,8492.87
2025-08-13,CAM009339,2804.91,91651,1538,64,8393.1
2026-08-09,CAM006429,1197.51,30049,251,10,3125.54
2026-08-10,CAM006429,1227.7,30806,257,15,3204.33
2026-08-11,CAM006429,922.29,23143,193,8,2407.2
2026-08-12,CAM006429,1591.49,39935,333,15,4153.83
2026-08-13,CAM006429,1369.03,34353,287,13,3573.21
2026-08-14,CAM006429,885.91,22230,185,6,2312.24
2026-08-15,CAM006429,1232.05,30916,258,16,3215.7
2026-08-16,CAM006429,1162.49,29170,243,10,3034.13
