PurchaseID,CustomerID,CampaignID,PurchaseDate,PurchaseAmount,DiscountApplied,NetAmount,PaymentMethod,PurchaseStatus,ProfitMargin
PUR007769,CUST00911,CAM000409,2025-04-02,289.69,0.08,266.51,Debit Card,Completed,0.301
PUR007770,CUST03357,CAM007147,2024-10-15,577.78,0.0,577.78,Google Pay,Completed,0.322
PUR007771,CUST04194,CAM009641,2025-08-17,322.52,0.0,322.52,Credit Card,Cancelled,0.379
PUR007772,CUST01182,CAM004724,2026-04-04,2797.11,0.0,2797.11,Apple Pay,Pending,0.434
PUR007773,CUST02505,CAM009573,2026-06-24,363.41,0.0,363.41,Credit Card,Completed,0.429
PUR007774,CUST02008,CAM002489,2025-08-09,189.04,0.24,143.67,Credit Card,Refunded,0.327
PUR007775,CUST02270,CAM000584,2024-10-19,919.77,0.0,919.77,Credit Card,Completed,0.392
PUR007776,CUST01078,CAM009989,2026-06-30,444.21,0.0,444.21,Apple Pay,Completed,0.444
PUR007777,CUST03819,CAM006409,2025-06-07,782.07,0.0,782.07,Debit Card,Completed,0.376
PUR007778,CUST00699,CAM007497,2025-10-18,268.73,0.0,268.73,Apple Pay,Completed,0.408
PUR007779,CUST01624,CAM009182,2025-09-25,143.01,0.12,125.85,Debit Card,Completed,0.356
PUR007780,CUST01297,CAM005284,2026-03-02,260.2,0.0,260.2,Credit Card,Completed,0.362
PUR007781,CUST03242,CAM004664,2025-01-15,4860.56,0.0,4860.56,Apple Pay,Completed,0.215
PUR007782,CUST04564,CAM003302,2025-11-13,1202.0,0.0,1202.0,Apple Pay,Completed,0.408
PUR007783,CUST04519,CAM003008,2024-11-05,435.68,0.0,435.68,Google Pay,Completed,0.317
PUR007784,CUST04964,CAM001301,2026-08-02,935.56,0.08,860.72,Google Pay,Completed,0.372
PUR007785,CUST00730,CAM009021,2026-01-14,86.01,0.12,75.69,Credit Card,Completed,0.404
PUR007786,CUST02639,CAM006049,2025-12-15,271.18,0.23,208.81,Credit Card,Cancelled,0.303
PUR007787,CUST03197,CAM002040,2026-01-01,230.41,0.0,230.41,Debit Card,Completed,0.394
PUR007788,CUST02344,CAM008243,2026-04-26,446.31,0.0,446.31,Credit Card,Completed,0.298
PUR007789,CUST03622,CAM006202,2025-01-06,376.88,0.0,376.88,Credit Card,Completed,0.433
PUR007790,CUST02039,CAM000687,2024-10-01,606.48,0.0,606.48,Apple Pay,Completed,0.415
PUR007791,CUST03829,CAM007231,2026-06-07,1058.65,0.0,1058.65,Credit Card,Completed,0.307
PUR007792,CUST00915,CAM002093,2025-06-13,652.51,0.07,606.83,Credit Card,Completed,0.252
PUR007793,CUST04994,CAM001233,2026-01-23,724.06,0.1,651.65,Credit Card,Completed,0.328
PUR007794,CUST01399,CAM004277,2026-07-15,1734.55,0.0,1734.55,Credit Card,Completed,0.331
PUR007795,CUST02570,CAM003398,2025-10-27,1272.38,0.01,1259.66,Credit Card,Completed,0.33
PUR007796,CUST00172,CAM009056,2026-05-28,1022.99,0.0,1022.99,Credit Card,Completed,0.237
PUR007797,CUST04986,CAM005404,2026-05-24,483.95,0.13,421.04,Credit Card,Completed,0.285
PUR007798,CUST02100,CAM001500,2025-07-16,1241.59,0.23,956.02,PayPal,Completed,0.289
PUR007799,CUST02852,CAM006969,2025-10-04,627.1,0.0,627.1,Apple Pay,Completed,0.209
PUR007800,CUST01210,CAM008837,2026-08-23,109.52,0.11,97.47,Debit Card,Completed,0.379
PUR007801,CUST01097,CAM006290,2026-05-28,2056.74,0.0,2056.74,Debit Card,Completed,0.293
PUR007802,CUST03024,CAM002234,2025-03-05,512.72,0.07,476.83,Credit Card,Completed,0.238
PUR007803,CUST02364,CAM009056,2026-05-30,1067.19,0.13,928.46,Credit Card,Completed,0.365
PUR007804,CUST00574,CAM009461,2026-06-29,739.38,0.0,739.38,PayPal,Cancelled,0.301
PUR007805,CUST00124,CAM008460,2025-10-02,552.61,0.0,552.61,Credit Card,Completed,0.207
PUR007806,CUST04404,CAM001424,2026-03-31,319.35,0.23,245.9,Credit Card,Completed,0.336
PUR007807,CUST00210,CAM000452,2025-08-09,399.79,0.0,399.79,Debit Card,Completed,0.371
PUR007808,CUST02203,CAM000459,2026-09-16,666.66,0.03,646.66,Apple Pay,Completed,0.359
PUR007809,CUST04427,CAM007215,2026-06-14,511.37,0.13,444.89,Google Pay,Completed,0.203
PUR007810,CUST00811,CAM009644,2025-05-01,576.05,0.0,576.05,Credit Card,Completed,0.262
PUR007811,CUST01882,CAM005547,2024-12-26,161.6,0.0,161.6,Debit Card,Completed,0.307
PUR007812,CUST01555,CAM002647,2026-08-17,296.14,0.13,257.64,Debit Card,Completed,0.43
PUR007813,CUST04309,CAM000746,2024-10-14,630.48,0.0,630.48,Debit Card,Completed,0.373
PUR007814,CUST00575,CAM006114,2026-04-10,1487.54,0.09,1353.66,Debit Card,Pending,0.226
PUR007815,CUST03309,CAM007807,2025-06-27,1264.57,0.0,1264.57,Credit Card,Refunded,0.207
PUR007816,CUST04905,CAM005852,2026-09-08,1013.07,0.0,1013.07,Apple Pay,Completed,0.303
PUR007817,CUST04916,CAM003388,2024-11-10,1960.81,0.14,1686.3,Apple Pay,Completed,0.332
PUR007818,CUST02765,CAM008883,2025-06-02,797.14,0.04,765.25,Google Pay,Completed,0.25
PUR007819,CUST04536,CAM008654,2025-07-22,533.27,0.0,533.27,Credit Card,Completed,0.399
PUR007820,CUST00941,CAM007939,2026-07-08,604.3,0.1,543.87,Apple Pay,Completed,0.266
PUR007821,CUST03100,CAM006070,2025-08-21,254.86,0.07,237.02,Apple Pay,Completed,0.288
PUR007822,CUST03570,CAM008101,2025-10-26,710.62,0.0,710.62,Debit Card,Completed,0.295
PUR007823,CUST01015,CAM001390,2026-01-05,516.49,0.19,418.36,PayPal,Completed,0.388
PUR007824,CUST04770,CAM003711,2026-02-20,2293.22,0.0,2293.22,PayPal,Cancelled,0.397
PUR007825,CUST00239,CAM007367,2026-07-08,947.37,0.13,824.21,Apple Pay,Completed,0.252
PUR007826,CUST00564,CAM006842,2025-06-15,583.07,0.0,583.07,PayPal,Pending,0.217
PUR007827,CUST02562,CAM001877,2026-03-28,964.53,0.05,916.3,Credit Card,Completed,0.394
PUR007828,CUST02507,CAM008648,2025-07-05,1272.91,0.0,1272.91,Credit Card,Completed,0.437
PUR007829,CUST01391,CAM000989,2025-11-07,450.5,0.0,450.5,Google Pay,Completed,0.299
PUR007830,CUST03359,CAM007494,2026-05-26,546.85,0.0,546.85,Credit Card,Pending,0.242
PUR007831,CUST03293,CAM005497,2025-04-13,974.07,0.13,847.44,PayPal,Cancelled,0.246
PUR007832,CUST01372,CAM005352,2026-07-17,466.68,0.0,466.68,Google Pay,Completed,0.318
PUR007833,CUST03303,CAM009187,2026-01-20,801.0,0.05,760.95,Credit Card,Completed,0.309
PUR007834,CUST03231,CAM005085,2025-11-04,171.02,0.2,136.82,PayPal,Completed,0.346
PUR007835,CUST04738,CAM005505,2025-10-23,519.28,0.0,519.28,Credit Card,Completed,0.362
PUR007836,CUST03092,CAM002366,2025-09-01,302.3,0.14,259.98,Credit Card,Completed,0.203
PUR007837,CUST04002,CAM006900,2026-03-26,159.12,0.0,159.12,Debit Card,Completed,0.446
PUR007838,CUST04200,CAM007935,2026-02-24,1065.73,0.0,1065.73,Google Pay,Completed,0.323
PUR007839,CUST04786,CAM002130,2024-11-08,214.26,0.0,214.26,Credit Card,Refunded,0.399
PUR007840,CUST04042,CAM007112,2025-05-24,987.36,0.2,789.89,Google Pay,Completed,0.249
PUR007841,CUST01766,CAM003582,2024-11-17,204.31,0.0,204.31,PayPal,Completed,0.432
PUR007842,CUST03942,CAM006656,2025-11-29,846.57,0.04,812.71,Credit Card,Completed,0.382
PUR007843,CUST01132,CAM005713,2025-07-04,291.31,0.08,268.01,Google Pay,Completed,0.262
PUR007844,CUST03535,CAM000120,2025-02-25,606.85,0.0,606.85,PayPal,Completed,0.302
PUR007845,CUST00025,CAM009889,2025-08-10,1141.81,0.02,1118.97,Debit Card,Completed,0.317
PUR007846,CUST04473,CAM000669,2026-05-27,181.24,0.0,181.24,Debit Card,Completed,0.359
PUR007847,CUST04209,CAM000487,2026-02-21,48.53,0.0,48.53,PayPal,Completed,0.331
PUR007848,CUST00734,CAM002579,2026-03-13,365.72,0.2,292.58,Credit Card,Completed,0.269
PUR007849,CUST03139,CAM000150,2024-11-07,181.35,0.25,136.01,PayPal,Completed,0.368
PUR007850,CUST03028,CAM007473,2025-11-09,241.19,0.0,241.19,Debit Card,Completed,0.401
PUR007851,CUST04437,CAM007421,2025-04-04,932.96,0.18,765.03,PayPal,Completed,0.201
PUR007852,CUST04357,CAM007278,2025-05-28,547.37,0.21,432.42,Apple Pay,Pending,0.319
PUR007853,CUST01127,CAM003787,2025-07-19,650.73,0.0,650.73,Debit Card,Pending,0.353
PUR007854,CUST00736,CAM007266,2026-07-19,382.28,0.0,382.28,Debit Card,Completed,0.33
PUR007855,CUST01723,CAM006761,2025-07-17,132.47,0.18,108.63,Google Pay,Refunded,0.325
PUR007856,CUST04890,CAM008927,2026-07-23,238.76,0.18,195.78,Google Pay,Completed,0.257
PUR007857,CUST01650,CAM001694,2024-11-29,2007.44,0.0,2007.44,PayPal,Completed,0.283
PUR007858,CUST04947,CAM007016,2026-03-17,622.23,0.0,622.23,Credit Card,Pending,0.439
PUR007859,CUST00406,CAM005307,2024-12-28,362.21,0.0,362.21,Google Pay,Completed,0.275
PUR007860,CUST00941,CAM004329,2025-12-22,389.25,0.0,389.25,Debit Card,Completed,0.228
PUR007861,CUST00749,CAM003761,2025-04-13,1436.63,0.0,1436.63,Apple Pay,Refunded,0.371
PUR007862,CUST03595,CAM001399,2026-07-16,315.66,0.0,315.66,Google Pay,Completed,0.224
PUR007863,CUST04249,CAM002558,2024-10-27,1106.33,0.0,1106.33,PayPal,Completed,0.41
PUR007864,CUST01881,CAM005498,2025-08-19,153.35,0.0,153.35,PayPal,Completed,0.245
PUR007865,CUST01665,CAM008788,2025-04-12,982.39,0.0,982.39,Credit Card,Completed,0.386
PUR007866,CUST01501,CAM005016,2025-01-09,1071.21,0.0,1071.21,Debit Card,Completed,0.434
PUR007867,CUST03801,CAM003565,2025-02-18,454.29,0.16,381.6,Google Pay,Completed,0.3
PUR007868,CUST00225,CAM003051,2024-11-15,46.61,0.23,35.89,Apple Pay,Completed,0.204
PUR007869,CUST03012,CAM005896,2026-06-22,844.43,0.0,844.43,Credit Card,Completed,0.34
PUR007870,CUST01909,CAM004580,2025-02-28,605.93,0.0,605.93,Debit Card,Pending,0.329
PUR007871,CUST03635,CAM003367,2025-11-15,550.84,0.0,550.84,Apple Pay,Completed,0.372
PUR007872,CUST02943,CAM003254,2026-05-15,3154.09,0.0,3154.09,Apple Pay,Completed,0.281
PUR007873,CUST01603,CAM005137,2026-01-29,1238.17,0.19,1002.92,Google Pay,Completed,0.222
PUR007874,CUST01113,CAM005981,2025-05-28,1894.57,0.0,1894.57,Debit Card,Completed,0.319
PUR007875,CUST02889,CAM006366,2026-10-18,1157.11,0.0,1157.11,Debit Card,Completed,0.404
PUR007876,CUST02123,CAM005761,2026-03-09,1616.18,0.0,1616.18,Apple Pay,Completed,0.261
PUR007877,CUST00612,CAM001798,2025-12-28,450.39,0.0,450.39,Google Pay,Completed,0.416
PUR007878,CUST03145,CAM007285,2026-01-29,738.66,0.23,568.77,Google Pay,Completed,0.375
PUR007879,CUST00421,CAM009001,2025-07-21,679.47,0.0,679.47,Credit Card,Completed,0.44
PUR007880,CUST03334,CAM001874,2026-04-07,355.22,0.11,316.15,Debit Card,Completed,0.367
PUR007881,CUST04550,CAM008747,2025-09-04,1136.37,0.0,1136.37,Credit Card,Refunded,0.286
PUR007882,CUST04862,CAM001582,2025-02-09,1221.79,0.16,1026.3,Debit Card,Completed,0.399
PUR007883,CUST01721,CAM004696,2025-05-27,107.18,0.15,91.1,PayPal,Pending,0.357
PUR007884,CUST04042,CAM008696,2025-02-21,1099.71,0.0,1099.71,Credit Card,Completed,0.434
PUR007885,CUST03289,CAM003962,2026-02-13,250.84,0.23,193.15,Apple Pay,Pending,0.249
PUR007886,CUST01555,CAM001615,2024-12-07,2449.6,0.0,2449.6,Google Pay,Pending,0.31
PUR007887,CUST01899,CAM005834,2026-07-24,601.14,0.0,601.14,Debit Card,Refunded,0.421
PUR007888,CUST02622,CAM006037,2026-05-01,4792.26,0.13,4169.27,Google Pay,Completed,0.272
PUR007889,CUST03160,CAM001870,2025-11-15,627.35,0.15,533.25,Debit Card,Completed,0.441
PUR007890,CUST01308,CAM003050,2025-04-24,787.9,0.1,709.11,Google Pay,Completed,0.286
PUR007891,CUST03461,CAM001248,2025-08-30,845.96,0.09,769.82,Credit Card,Completed,0.218
PUR007892,CUST01998,CAM001891,2025-05-17,1686.57,0.0,1686.57,Credit Card,Cancelled,0.362
PUR007893,CUST01004,CAM005023,2024-10-20,197.06,0.0,197.06,Credit Card,Completed,0.298
PUR007894,CUST00338,CAM006303,2026-05-29,1664.6,0.04,1598.02,Debit Card,Completed,0.412
PUR007895,CUST00954,CAM002567,2025-04-09,1185.04,0.24,900.63,Google Pay,Completed,0.377
PUR007896,CUST02976,CAM009516,2025-03-31,793.13,0.0,793.13,Credit Card,Completed,0.446
PUR007897,CUST00035,CAM008883,2025-05-12,2563.72,0.0,2563.72,Credit Card,Completed,0.372
PUR007898,CUST02387,CAM003737,2026-05-18,662.17,0.0,662.17,Credit Card,Pending,0.415
PUR007899,CUST03829,CAM003394,2026-05-08,1145.79,0.0,1145.79,Debit Card,Completed,0.335
PUR007900,CUST03817,CAM009721,2026-04-09,243.88,0.17,202.42,Debit Card,Pending,0.254
PUR007901,CUST03780,CAM006949,2025-03-09,854.6,0.0,854.6,Apple Pay,Completed,0.343
PUR007902,CUST03232,CAM008077,2024-12-24,138.35,0.18,113.45,Credit Card,Completed,0.416
PUR007903,CUST04906,CAM006021,2025-02-12,2513.15,0.17,2085.91,Credit Card,Completed,0.418
PUR007904,CUST03716,CAM007566,2025-04-15,875.24,0.0,875.24,PayPal,Completed,0.344
PUR007905,CUST04628,CAM008508,2025-03-04,1289.18,0.0,1289.18,Apple Pay,Pending,0.283
PUR007906,CUST01895,CAM008979,2025-11-01,251.91,0.0,251.91,Debit Card,Refunded,0.386
PUR007907,CUST01875,CAM003223,2025-11-04,221.78,0.2,177.42,PayPal,Completed,0.234
PUR007908,CUST04652,CAM009731,2026-02-28,1552.98,0.1,1397.68,Debit Card,Completed,0.216
PUR007909,CUST00927,CAM002930,2024-11-19,656.76,0.0,656.76,Credit Card,Cancelled,0.315
PUR007910,CUST00209,CAM003281,2025-02-12,1214.48,0.0,1214.48,Apple Pay,Completed,0.225
PUR007911,CUST04259,CAM000962,2024-09-26,513.53,0.04,492.99,Credit Card,Completed,0.334
PUR007912,CUST04659,CAM004902,2026-02-18,1133.42,0.0,1133.42,Credit Card,Completed,0.23
PUR007913,CUST01438,CAM008102,2026-08-04,659.92,0.0,659.92,PayPal,Completed,0.369
PUR007914,CUST00977,CAM006342,2026-09-02,705.0,0.0,705.0,Credit Card,Completed,0.404
PUR007915,CUST01860,CAM006219,2025-07-29,414.37,0.0,414.37,Google Pay,Completed,0.229
PUR007916,CUST04327,CAM008826,2025-12-24,355.03,0.0,355.03,Apple Pay,Completed,0.231
PUR007917,CUST01313,CAM008632,2025-01-01,693.54,0.0,693.54,PayPal,Pending,0.288
PUR007918,CUST03933,CAM002048,2026-04-24,2335.09,0.0,2335.09,Debit Card,Pending,0.423
PUR007919,CUST04452,CAM000660,2026-07-08,689.02,0.0,689.02,PayPal,Completed,0.402
PUR007920,CUST03303,CAM008662,2025-10-30,1555.4,0.0,1555.4,Debit Card,Refunded,0.399
PUR007921,CUST04701,CAM002122,2026-02-08,36.0,0.0,36.0,Credit Card,Completed,0.402
PUR007922,CUST01703,CAM007775,2024-12-16,280.16,0.07,260.55,Debit Card,Completed,0.231
PUR007923,CUST04002,CAM000043,2026-08-31,66.17,0.0,66.17,Debit Card,Pending,0.325
PUR007924,CUST01252,CAM007930,2025-02-22,436.06,0.11,388.09,Credit Card,Completed,0.266
PUR007925,CUST03896,CAM007727,2024-09-10,391.31,0.0,391.31,Credit Card,Completed,0.208
PUR007926,CUST04029,CAM007788,2025-05-25,220.66,0.11,196.39,PayPal,Completed,0.374
PUR007927,CUST02572,CAM009495,2025-02-12,84.81,0.0,84.81,Credit Card,Pending,0.304
PUR007928,CUST04950,CAM002960,2024-12-02,998.37,0.12,878.57,PayPal,Completed,0.333
PUR007929,CUST02616,CAM005683,2025-09-30,38.23,0.05,36.32,PayPal,Completed,0.261
PUR007930,CUST01520,CAM001592,2024-10-06,1977.21,0.05,1878.35,PayPal,Completed,0.368
PUR007931,CUST03242,CAM001087,2026-03-07,264.39,0.18,216.8,Debit Card,Completed,0.203
PUR007932,CUST03283,CAM007651,2026-03-20,286.23,0.0,286.23,Credit Card,Completed,0.391
PUR007933,CUST00986,CAM001304,2025-11-25,501.51,0.19,406.22,Credit Card,Completed,0.389
PUR007934,CUST01353,CAM003601,2025-07-20,102.22,0.0,102.22,Credit Card,Completed,0.446
PUR007935,CUST02663,CAM005288,2024-12-25,181.45,0.0,181.45,PayPal,Completed,0.424
PUR007936,CUST00197,CAM009163,2025-07-05,385.99,0.24,293.35,PayPal,Completed,0.342
PUR007937,CUST01720,CAM009318,2025-02-24,495.36,0.13,430.96,Google Pay,Completed,0.3
PUR007938,CUST04319,CAM002690,2025-09-11,1492.2,0.0,1492.2,Apple Pay,Completed,0.218
PUR007939,CUST04962,CAM009458,2024-09-13,315.25,0.0,315.25,Apple Pay,Completed,0.331
PUR007940,CUST01775,CAM001510,2024-10-30,1741.81,0.0,1741.81,PayPal,Pending,0.329
PUR007941,CUST02678,CAM002379,2025-03-05,399.62,0.01,395.62,Debit Card,Completed,0.308
PUR007942,CUST04588,CAM008520,2026-04-23,179.98,0.0,179.98,Debit Card,Completed,0.236
PUR007943,CUST00189,CAM002411,2025-11-22,1366.8,0.02,1339.46,Google Pay,Completed,0.227
PUR007944,CUST01527,CAM001812,2024-09-01,654.01,0.0,654.01,Credit Card,Completed,0.4
PUR007945,CUST03285,CAM009814,2025-01-01,1107.83,0.05,1052.44,PayPal,Completed,0.401
PUR007946,CUST00817,CAM005067,2025-09-21,406.25,0.0,406.25,Credit Card,Completed,0.439
PUR007947,CUST00896,CAM000354,2025-07-31,261.85,0.02,256.61,PayPal,Completed,0.242
PUR007948,CUST00456,CAM003641,2025-03-26,420.58,0.01,416.37,Credit Card,Completed,0.28
PUR007949,CUST03065,CAM004950,2025-08-04,3715.34,0.0,3715.34,Credit Card,Completed,0.441
PUR007950,CUST00457,CAM004381,2024-11-22,167.65,0.24,127.41,PayPal,Completed,0.36
PUR007951,CUST01593,CAM000912,2025-12-04,1757.55,0.0,1757.55,PayPal,Completed,0.427
PUR007952,CUST03173,CAM007713,2026-04-20,701.34,0.0,701.34,Debit Card,Completed,0.45
PUR007953,CUST03588,CAM001291,2025-04-09,1034.35,0.0,1034.35,Credit Card,Completed,0.23
PUR007954,CUST00982,CAM001542,2026-07-10,136.24,0.0,136.24,Debit Card,Completed,0.226
PUR007955,CUST01516,CAM003942,2025-12-23,107.15,0.0,107.15,Credit Card,Completed,0.381
PUR007956,CUST01134,CAM007718,2026-08-13,2010.68,0.0,2010.68,Debit Card,Pending,0.37
PUR007957,CUST00160,CAM004885,2026-05-06,763.22,0.0,763.22,PayPal,Completed,0.434
PUR007958,CUST02334,CAM003974,2025-09-01,1285.28,0.0,1285.28,Debit Card,Completed,0.444
PUR007959,CUST03252,CAM005032,2026-07-06,7513.93,0.0,7513.93,PayPal,Completed,0.361
PUR007960,CUST03330,CAM000647,2025-04-17,787.26,0.0,787.26,PayPal,Completed,0.271
PUR007961,CUST02227,CAM004123,2026-03-20,553.88,0.0,553.88,Debit Card,Completed,0.349
PUR007962,CUST04356,CAM004881,2025-09-17,1416.25,0.0,1416.25,Debit Card,Completed,0.251
PUR007963,CUST02595,CAM008054,2025-02-15,814.65,0.13,708.75,Debit Card,Completed,0.291
PUR007964,CUST00294,CAM000114,2024-10-05,96.48,0.0,96.48,Credit Card,Completed,0.421
PUR007965,CUST01818,CAM004455,2025-11-14,659.94,0.0,659.94,Credit Card,Completed,0.44
PUR007966,CUST03127,CAM005451,2026-06-21,895.84,0.0,895.84,Credit Card,Completed,0.415
PUR007967,CUST03121,CAM004766,2024-11-21,1071.82,0.0,1071.82,PayPal,Completed,0.259
PUR007968,CUST01456,CAM009922,2025-07-12,709.56,0.0,709.56,Credit Card,Completed,0.324
PUR007969,CUST00288,CAM000339,2025-03-06,193.44,0.0,193.44,PayPal,Refunded,0.324
PUR007970,CUST00735,CAM007761,2026-01-10,1173.52,0.0,1173.52,Credit Card,Completed,0.213
PUR007971,CUST02029,CAM008010,2025-01-12,2733.19,0.0,2733.19,Credit Card,Pending,0.378
PUR007972,CUST03221,CAM000609,2024-11-04,392.29,0.04,376.6,Credit Card,Completed,0.356
PUR007973,CUST00752,CAM003105,2025-06-14,501.14,0.05,476.08,PayPal,Pending,0.429
PUR007974,CUST01113,CAM004461,2025-09-09,982.94,0.19,796.18,Google Pay,Completed,0.363
PUR007975,CUST03936,CAM005065,2025-03-16,202.93,0.24,154.23,Debit Card,Completed,0.365
PUR007976,CUST04335,CAM007526,2025-09-07,221.31,0.22,172.62,Credit Card,Completed,0.301
PUR007977,CUST02096,CAM004885,2026-04-26,253.06,0.0,253.06,Debit Card,Completed,0.406
PUR007978,CUST04640,CAM005716,2025-01-01,233.81,0.0,233.81,Google Pay,Pending,0.212
PUR007979,CUST00221,CAM008190,2025-11-19,701.05,0.0,701.05,Debit Card,Completed,0.346
PUR007980,CUST00161,CAM006974,2025-10-18,1362.36,0.0,1362.36,Google Pay,Completed,0.289
PUR007981,CUST02289,CAM005490,2025-04-24,822.9,0.04,789.98,Apple Pay,Completed,0.41
PUR007982,CUST00515,CAM009990,2025-04-29,1440.57,0.18,1181.27,Credit Card,Refunded,0.441
PUR007983,CUST01114,CAM007866,2025-06-22,778.23,0.03,754.88,Apple Pay,Completed,0.348
PUR007984,CUST03404,CAM007334,2025-02-26,174.55,0.0,174.55,Credit Card,Completed,0.315
PUR007985,CUST01099,CAM002403,2024-10-25,555.3,0.0,555.3,Credit Card,Completed,0.445
PUR007986,CUST04260,CAM009283,2026-05-03,925.99,0.23,713.01,Credit Card,Completed,0.208
PUR007987,CUST00371,CAM006007,2025-11-02,332.22,0.0,332.22,Debit Card,Completed,0.267
PUR007988,CUST02123,CAM005159,2025-08-09,450.45,0.0,450.45,Credit Card,Completed,0.29
PUR007989,CUST03564,CAM006093,2024-12-06,750.71,0.17,623.09,PayPal,Completed,0.296
PUR007990,CUST03377,CAM003822,2025-06-04,885.1,0.0,885.1,Credit Card,Completed,0.206
PUR007991,CUST02203,CAM009373,2025-10-31,643.18,0.0,643.18,Debit Card,Pending,0.275
PUR007992,CUST04643,CAM007602,2026-05-26,505.05,0.25,378.79,Credit Card,Pending,0.32
PUR007993,CUST04497,CAM006125,2026-01-27,915.91,0.2,732.73,Credit Card,Completed,0.322
PUR007994,CUST03055,CAM006124,2025-04-02,282.69,0.0,282.69,Debit Card,Completed,0.432
PUR007995,CUST00097,CAM008482,2025-12-18,2116.3,0.0,2116.3,PayPal,Refunded,0.354
PUR007996,CUST01822,CAM003110,2026-06-02,330.83,0.0,330.83,Credit Card,Completed,0.39
PUR007997,CUST04327,CAM000239,2026-07-31,563.45,0.0,563.45,Credit Card,Completed,0.31
PUR007998,CUST02818,CAM002903,2026-04-17,726.37,0.0,726.37,Credit Card,Completed,0.385
PUR007999,CUST04259,CAM002005,2026-01-12,230.84,0.2,184.67,Apple Pay,Completed,0.365
PUR008000,CUST04269,CAM005254,2025-10-25,488.21,0.0,488.21,Credit Card,Completed,0.284
PUR008001,CUST02880,CAM006007,2025-12-06,1547.72,0.0,1547.72,Debit Card,Completed,0.429
PUR008002,CUST01722,CAM009615,2025-10-29,315.94,0.0,315.94,Debit Card,Completed,0.217
PUR008003,CUST04070,CAM008914,2025-12-13,584.83,0.0,584.83,Debit Card,Completed,0.327
PUR008004,CUST02170,CAM004461,2025-09-06,590.56,0.0,590.56,Debit Card,Cancelled,0.414
PUR008005,CUST00735,CAM002020,2025-05-12,528.43,0.0,528.43,Google Pay,Completed,0.332
PUR008006,CUST02381,CAM006120,2025-07-28,271.12,0.19,219.61,PayPal,Completed,0.322
PUR008007,CUST03606,CAM002591,2024-11-21,57.79,0.0,57.79,Credit Card,Completed,0.245
PUR008008,CUST01887,CAM008198,2025-08-21,184.05,0.0,184.05,Debit Card,Completed,0.204
PUR008009,CUST01737,CAM000717,2025-12-05,143.52,0.14,123.43,Apple Pay,Completed,0.362
PUR008010,CUST02925,CAM006870,2024-12-21,2151.03,0.0,2151.03,Debit Card,Refunded,0.26
PUR008011,CUST03012,CAM004077,2026-06-07,742.08,0.0,742.08,Credit Card,Completed,0.381
PUR008012,CUST01516,CAM006453,2024-12-22,312.3,0.14,268.58,Apple Pay,Completed,0.23
PUR008013,CUST02838,CAM008974,2025-04-14,354.71,0.0,354.71,Credit Card,Completed,0.401
PUR008014,CUST01202,CAM001804,2025-05-08,540.97,0.15,459.82,PayPal,Completed,0.303
PUR008015,CUST00817,CAM006160,2026-02-26,1135.02,0.02,1112.32,Credit Card,Completed,0.278
PUR008016,CUST04715,CAM008297,2025-09-16,370.66,0.0,370.66,Debit Card,Completed,0.422
PUR008017,CUST02690,CAM000433,2025-05-06,235.03,0.0,235.03,Apple Pay,Completed,0.4
PUR008018,CUST00775,CAM003796,2025-12-24,575.48,0.0,575.48,Debit Card,Completed,0.444
