CustomerID,Age,Gender,Education,IncomeLevel,Region,DeviceType,CustomerSegment,AcquisitionChannel,CustomerTenureDays,CustomerLifetimeValue,LoyaltyScore,TotalPurchases
CUST03957,32,Female,Bachelor,Medium-Low,Asia-Pacific,Desktop,Bronze,Email,514,6992.03,75.7,1
CUST03958,34,Male,PhD,Medium-Low,North America,Mobile,Bronze,Organic Search,552,10392.98,58.1,2
CUST03959,31,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Silver,Email,251,15554.88,90.0,4
CUST03960,44,Female,Associate,Medium-Low,Middle East,Desktop,Silver,Organic Search,483,3275.74,57.7,5
CUST03961,47,Female,Bachelor,High,Latin America,Mobile,Platinum,Social Media,410,66002.56,33.5,15
CUST03962,44,Female,High School,Medium-High,Europe,Mobile,Gold,Paid Search,70,36588.75,41.2,8
CUST03963,19,Female,Bachelor,Medium,North America,Tablet,Bronze,Display Ads,368,4855.47,40.4,0
CUST03964,44,Female,Master,Medium-High,Asia-Pacific,Mobile,Platinum,Email,64,8630.46,74.1,12
CUST03965,35,Female,High School,Medium,Latin America,Desktop,Bronze,Social Media,379,5509.69,36.6,3
CUST03966,27,Non-binary,Master,Medium,Asia-Pacific,Mobile,Gold,Email,789,53485.52,31.3,5
CUST03967,44,Male,Associate,Medium,Europe,Mobile,Silver,Social Media,232,6486.04,57.9,2
CUST03968,35,Female,PhD,Medium,North America,Mobile,Silver,Email,402,26175.36,44.1,4
CUST03969,35,Male,Bachelor,Medium-High,Europe,Mobile,Gold,Paid Search,119,11549.49,94.8,3
CUST03970,37,Male,Bachelor,Medium-Low,North America,Mobile,Bronze,Email,423,3791.2,66.4,2
CUST03971,40,Male,Master,Medium-Low,Europe,Desktop,Bronze,Organic Search,46,1634.78,57.1,2
CUST03972,26,Male,Bachelor,Medium-High,Europe,Desktop,Silver,Organic Search,314,7729.52,69.6,4
CUST03973,37,Female,Bachelor,Medium-High,Latin America,Mobile,Gold,Organic Search,443,23479.21,82.1,6
CUST03974,42,Female,Master,Medium-High,North America,Mobile,Platinum,Paid Search,137,22311.93,79.3,13
CUST03975,34,Female,PhD,Medium,Europe,Mobile,Bronze,Display Ads,352,2502.52,51.1,3
CUST03976,42,Male,Associate,Medium,North America,Desktop,Platinum,Referral,64,17796.29,48.3,13
CUST03977,32,Female,Master,Medium-High,Asia-Pacific,Mobile,Gold,Paid Search,108,16004.41,37.1,4
CUST03978,42,Male,Master,Medium,Middle East,Mobile,Silver,Display Ads,21,11042.14,80.7,5
CUST03979,45,Male,Master,Medium-Low,Asia-Pacific,Desktop,Silver,Referral,544,3096.81,34.3,5
CUST03980,34,Female,Associate,Medium,Europe,Mobile,Bronze,Social Media,531,4688.47,92.6,3
CUST03981,35,Female,Bachelor,Low,Europe,Mobile,Silver,Organic Search,50,2859.0,55.4,3
CUST03982,39,Non-binary,Bachelor,Medium-Low,Asia-Pacific,Desktop,Bronze,Social Media,113,3244.76,76.1,2
CUST03983,33,Male,Associate,Low,Europe,Desktop,Silver,Organic Search,114,11948.68,62.6,3
CUST03984,33,Female,Bachelor,Medium-High,Europe,Mobile,Silver,Paid Search,563,8504.95,65.0,3
CUST03985,34,Female,Master,Medium-Low,North America,Desktop,Bronze,Display Ads,356,6741.34,55.7,1
CUST03986,46,Male,Master,Medium,North America,Mobile,Platinum,Social Media,297,59624.99,91.1,11
CUST03987,38,Male,PhD,Medium-High,Asia-Pacific,Mobile,Bronze,Social Media,98,6112.25,61.2,1
CUST03988,41,Female,Master,Low,Europe,Mobile,Gold,Social Media,243,17464.37,81.2,7
CUST03989,40,Male,Associate,Medium-Low,Latin America,Mobile,Bronze,Social Media,773,2492.25,96.8,1
CUST03990,30,Male,Bachelor,Medium,North America,Desktop,Bronze,Organic Search,572,7721.02,42.7,3
CUST03991,28,Male,High School,Medium-High,Europe,Mobile,Gold,Paid Search,428,39576.28,59.3,7
CUST03992,42,Male,Bachelor,Medium-High,Latin America,Tablet,Gold,Social Media,427,20277.2,89.3,8
CUST03993,24,Male,Bachelor,Medium-High,North America,Desktop,Gold,Direct,401,21890.01,77.2,8
CUST03994,39,Male,Associate,Low,North America,Mobile,Silver,Social Media,322,12716.83,94.2,9
CUST03995,39,Male,High School,Medium-Low,Middle East,Mobile,Bronze,Display Ads,428,6502.3,75.4,1
CUST03996,34,Male,Master,Medium-Low,Latin America,Mobile,Gold,Social Media,136,11857.86,68.1,3
CUST03997,39,Female,Bachelor,High,Europe,Desktop,Bronze,Direct,775,4963.02,90.8,3
CUST03998,44,Male,Master,Medium,North America,Desktop,Silver,Social Media,298,2540.3,100.0,5
CUST03999,44,Female,Bachelor,Medium-Low,North America,Tablet,Silver,Direct,45,8631.71,39.1,2
CUST04000,32,Female,PhD,High,Asia-Pacific,Mobile,Silver,Social Media,32,7419.59,42.3,1
CUST04001,30,Female,Bachelor,Medium-Low,Asia-Pacific,Mobile,Bronze,Referral,857,5457.45,32.0,2
CUST04002,38,Female,High School,Medium,North America,Desktop,Silver,Social Media,8,9485.72,83.4,5
CUST04003,35,Male,Master,Medium,North America,Desktop,Platinum,Paid Search,333,96609.38,58.3,4
CUST04004,32,Female,PhD,Medium,Asia-Pacific,Mobile,Gold,Social Media,512,11370.44,83.2,6
CUST04005,35,Female,Master,Medium,Europe,Mobile,Silver,Referral,953,12052.45,45.3,4
CUST04006,39,Female,Bachelor,Medium-Low,Asia-Pacific,Desktop,Silver,Social Media,103,16723.67,59.4,5
CUST04007,33,Non-binary,Master,Medium,Asia-Pacific,Mobile,Bronze,Paid Search,300,2284.08,96.1,2
CUST04008,35,Female,Master,Medium-High,Middle East,Mobile,Platinum,Referral,118,7581.43,99.5,9
CUST04009,44,Female,Associate,Medium,North America,Mobile,Gold,Organic Search,601,5762.61,70.7,6
CUST04010,35,Female,Bachelor,Medium-High,Europe,Mobile,Silver,Paid Search,327,4864.67,51.7,1
CUST04011,41,Male,Master,Medium-High,Europe,Tablet,Platinum,Email,409,24749.67,76.6,13
CUST04012,38,Male,Master,Medium,Asia-Pacific,Desktop,Silver,Organic Search,23,7063.18,67.9,5
CUST04013,27,Male,Bachelor,Medium,North America,Desktop,Bronze,Social Media,112,11431.47,51.7,1
CUST04014,22,Male,Associate,Low,Europe,Mobile,Bronze,Social Media,391,3602.49,73.9,2
CUST04015,31,Female,Bachelor,Medium,North America,Mobile,Silver,Organic Search,588,4785.76,52.2,5
CUST04016,44,Male,Associate,Medium-Low,Middle East,Mobile,Bronze,Referral,734,4445.61,63.8,1
CUST04017,34,Male,Associate,Medium,Middle East,Mobile,Silver,Referral,1095,16639.41,75.3,4
CUST04018,31,Male,Master,Medium-Low,North America,Mobile,Silver,Email,173,9473.97,53.7,2
CUST04019,34,Male,Associate,Medium-Low,Asia-Pacific,Desktop,Bronze,Social Media,28,1400.65,55.2,1
CUST04020,42,Male,Bachelor,Medium-Low,Europe,Desktop,Silver,Email,152,11896.25,63.7,7
CUST04021,44,Male,High School,Medium,North America,Mobile,Silver,Direct,517,12672.74,87.9,2
CUST04022,47,Female,Bachelor,High,Europe,Desktop,Platinum,Email,301,7709.07,66.4,12
CUST04023,34,Male,Master,High,North America,Desktop,Platinum,Email,161,70748.55,84.9,15
CUST04024,42,Male,Bachelor,Medium-High,North America,Mobile,Platinum,Paid Search,1095,15033.83,45.7,15
CUST04025,43,Male,Master,Medium,Europe,Desktop,Gold,Referral,54,2090.68,33.9,9
CUST04026,49,Female,High School,High,Europe,Tablet,Gold,Organic Search,102,15593.23,50.8,9
CUST04027,36,Male,High School,Medium,Latin America,Mobile,Gold,Social Media,215,27174.81,66.1,2
CUST04028,34,Female,Bachelor,Medium,Europe,Mobile,Bronze,Social Media,606,7543.85,50.0,2
CUST04029,34,Male,Master,Medium-Low,North America,Desktop,Silver,Organic Search,385,2986.41,51.1,5
CUST04030,55,Male,Associate,Medium-High,Asia-Pacific,Desktop,Platinum,Email,380,18509.4,68.8,9
CUST04031,32,Male,High School,Medium-Low,North America,Mobile,Bronze,Organic Search,64,6121.2,40.0,3
CUST04032,40,Female,Master,Low,North America,Mobile,Gold,Email,81,29497.86,67.3,6
CUST04033,33,Male,Bachelor,High,Latin America,Tablet,Silver,Organic Search,300,894.18,55.7,2
CUST04034,38,Male,Bachelor,Medium-Low,Latin America,Desktop,Bronze,Display Ads,537,9883.49,76.9,2
CUST04035,38,Female,PhD,Medium,Latin America,Mobile,Silver,Organic Search,303,4456.36,98.6,4
CUST04036,37,Male,High School,Medium-Low,Middle East,Mobile,Silver,Paid Search,357,6036.71,64.5,4
CUST04037,38,Male,Associate,High,Asia-Pacific,Desktop,Silver,Organic Search,230,11548.78,39.0,6
CUST04038,44,Male,Associate,Medium-High,Asia-Pacific,Desktop,Platinum,Social Media,524,18914.57,76.9,15
CUST04039,54,Female,Bachelor,Medium,Europe,Mobile,Platinum,Referral,159,40691.56,40.3,7
CUST04040,31,Male,PhD,Medium,Europe,Mobile,Gold,Organic Search,69,19976.61,94.0,11
CUST04041,43,Female,High School,Medium,Europe,Mobile,Silver,Display Ads,896,17783.33,100.0,3
CUST04042,46,Male,Associate,Medium,Latin America,Desktop,Platinum,Organic Search,264,47285.41,39.9,9
CUST04043,34,Male,Bachelor,Medium-High,North America,Mobile,Silver,Social Media,93,3979.43,37.6,5
CUST04044,43,Female,PhD,Medium,North America,Tablet,Silver,Social Media,235,8509.56,81.1,1
CUST04045,40,Female,Bachelor,Medium,Europe,Desktop,Bronze,Email,33,5181.54,80.8,2
CUST04046,30,Male,Bachelor,Medium,Asia-Pacific,Mobile,Bronze,Social Media,13,12651.61,40.3,6
CUST04047,18,Female,Master,Medium,Latin America,Tablet,Bronze,Email,156,4920.55,57.5,0
CUST04048,28,Male,High School,Medium,North America,Mobile,Silver,Social Media,440,21334.42,75.6,7
CUST04049,30,Female,Master,Low,North America,Desktop,Silver,Email,497,9776.73,31.0,4
CUST04050,35,Female,High School,Medium-High,North America,Desktop,Gold,Social Media,61,54853.62,81.9,7
CUST04051,45,Male,High School,Medium-High,Asia-Pacific,Mobile,Platinum,Email,646,20945.82,91.1,12
CUST04052,35,Male,Bachelor,Medium,North America,Desktop,Silver,Referral,1095,7443.32,34.3,7
CUST04053,33,Male,Bachelor,Medium-High,Asia-Pacific,Desktop,Gold,Referral,451,18604.45,88.0,6
CUST04054,33,Female,PhD,High,Middle East,Desktop,Silver,Email,45,12030.02,50.6,3
CUST04055,36,Male,Associate,Low,Europe,Tablet,Gold,Social Media,750,47169.55,61.1,10
CUST04056,37,Female,Associate,Medium-High,Europe,Mobile,Gold,Social Media,368,10929.96,82.2,8
CUST04057,36,Male,Bachelor,Medium,Europe,Desktop,Silver,Organic Search,548,6576.96,43.4,4
CUST04058,39,Male,High School,Medium-Low,North America,Mobile,Silver,Direct,368,3247.56,31.4,1
CUST04059,39,Male,High School,Medium-High,Europe,Mobile,Silver,Social Media,834,6180.58,55.4,7
CUST04060,40,Female,High School,Medium-High,Asia-Pacific,Tablet,Silver,Email,177,10863.3,30.0,5
CUST04061,28,Female,Master,Medium-Low,North America,Desktop,Silver,Organic Search,453,2428.92,41.0,5
CUST04062,29,Male,Bachelor,Medium-Low,Europe,Mobile,Silver,Social Media,801,4535.46,67.5,2
CUST04063,36,Male,Master,Medium-Low,Europe,Mobile,Bronze,Referral,380,1958.43,55.7,2
CUST04064,47,Male,High School,Medium-High,North America,Desktop,Platinum,Social Media,370,20074.6,74.0,11
CUST04065,36,Male,Bachelor,High,Asia-Pacific,Mobile,Silver,Paid Search,71,2059.67,67.2,3
CUST04066,33,Female,High School,Medium,North America,Desktop,Gold,Direct,320,2046.22,64.3,10
CUST04067,35,Female,Associate,Medium-Low,North America,Tablet,Gold,Organic Search,32,13005.68,48.3,5
CUST04068,35,Female,High School,Medium-Low,Europe,Desktop,Bronze,Social Media,519,1159.91,30.3,4
CUST04069,37,Male,Master,Medium-High,Latin America,Mobile,Silver,Email,159,7160.83,41.9,4
CUST04070,37,Male,Bachelor,Medium-High,Middle East,Desktop,Silver,Direct,55,3002.98,64.2,4
CUST04071,37,Male,Master,Medium-High,North America,Mobile,Gold,Social Media,496,11943.45,35.7,13
CUST04072,25,Male,Master,High,Europe,Desktop,Gold,Social Media,174,22881.71,95.7,4
CUST04073,38,Male,Master,High,North America,Desktop,Silver,Paid Search,394,958.71,80.7,2
CUST04074,31,Female,Bachelor,Medium-Low,North America,Tablet,Silver,Referral,306,4474.49,77.4,3
CUST04075,53,Male,Master,High,Asia-Pacific,Tablet,Platinum,Social Media,1095,28119.99,35.0,15
CUST04076,36,Female,Associate,High,Europe,Desktop,Gold,Social Media,346,16800.0,49.3,2
CUST04077,36,Female,Bachelor,Medium-Low,North America,Desktop,Silver,Social Media,157,23174.67,35.0,1
CUST04078,38,Male,High School,Medium-High,Europe,Tablet,Platinum,Email,1095,59687.83,35.0,9
CUST04079,39,Male,Bachelor,Medium,Asia-Pacific,Desktop,Gold,Social Media,324,28387.5,35.4,8
CUST04080,40,Male,PhD,High,Middle East,Mobile,Platinum,Referral,509,19950.49,93.2,7
CUST04081,36,Female,PhD,Medium,Latin America,Desktop,Silver,Social Media,908,17164.5,78.5,3
CUST04082,38,Male,Master,Low,Europe,Tablet,Bronze,Social Media,244,5682.75,65.8,1
CUST04083,42,Male,Bachelor,Medium,Middle East,Mobile,Silver,Email,388,21679.56,57.9,6
CUST04084,37,Female,Bachelor,Medium-Low,Europe,Desktop,Gold,Display Ads,135,9869.58,76.7,7
CUST04085,32,Non-binary,High School,Medium,North America,Mobile,Silver,Display Ads,5,13405.27,53.7,5
CUST04086,41,Male,Bachelor,Medium-High,Latin America,Mobile,Gold,Social Media,477,9696.15,76.2,5
CUST04087,29,Male,Master,Medium-Low,North America,Desktop,Bronze,Display Ads,503,8409.95,47.7,0
CUST04088,37,Female,High School,Medium,North America,Mobile,Bronze,Social Media,541,1482.63,58.5,2
CUST04089,42,Male,Master,Low,North America,Mobile,Bronze,Direct,971,2113.47,73.5,2
CUST04090,37,Female,Bachelor,Medium,Europe,Desktop,Bronze,Direct,273,9246.57,67.9,1
CUST04091,54,Male,Master,Medium-High,Europe,Tablet,Platinum,Email,203,38442.01,88.9,13
CUST04092,34,Female,High School,Medium-High,Europe,Desktop,Bronze,Direct,848,1337.96,73.4,2
CUST04093,40,Male,Bachelor,Medium-Low,Asia-Pacific,Desktop,Silver,Email,1095,13367.04,87.7,4
CUST04094,40,Female,Master,Medium-High,Latin America,Desktop,Gold,Email,611,41820.7,99.7,5
CUST04095,46,Male,High School,Low,Europe,Desktop,Gold,Organic Search,270,12470.63,99.3,6
CUST04096,40,Female,Bachelor,Medium-High,North America,Desktop,Platinum,Organic Search,374,31219.48,87.6,11
CUST04097,44,Non-binary,High School,High,Europe,Desktop,Silver,Referral,176,5192.7,37.7,9
CUST04098,39,Female,Master,High,Asia-Pacific,Desktop,Platinum,Referral,90,99906.68,32.5,11
CUST04099,38,Female,High School,Medium-High,Latin America,Desktop,Silver,Paid Search,98,4969.06,60.9,8
CUST04100,45,Male,Master,Medium,Asia-Pacific,Mobile,Silver,Social Media,99,5799.27,42.1,3
CUST04101,32,Male,Associate,Medium-Low,Middle East,Tablet,Silver,Email,189,8049.87,39.6,2
CUST04102,33,Female,Master,Medium-High,North America,Mobile,Gold,Social Media,108,23468.93,71.6,5
CUST04103,48,Male,Bachelor,Medium-High,Europe,Desktop,Platinum,Email,70,14486.59,49.2,13
CUST04104,32,Female,PhD,Low,Europe,Tablet,Silver,Paid Search,170,14806.55,56.1,4
CUST04105,38,Male,High School,Medium,Europe,Desktop,Platinum,Direct,584,23914.43,35.2,7
CUST04106,32,Male,Master,Low,Asia-Pacific,Mobile,Bronze,Social Media,122,1360.31,45.1,3
CUST04107,34,Female,Bachelor,Medium,Middle East,Mobile,Bronze,Organic Search,300,2715.39,55.5,4
CUST04108,43,Female,Master,High,Latin America,Mobile,Bronze,Email,999,3248.44,53.1,1
CUST04109,38,Male,Bachelor,Medium-High,Latin America,Mobile,Platinum,Paid Search,259,15757.48,93.7,7
CUST04110,47,Male,Associate,Medium-High,Middle East,Mobile,Platinum,Social Media,67,47093.76,45.7,10
CUST04111,35,Male,High School,Medium-High,Middle East,Mobile,Silver,Referral,817,6404.48,74.4,3
CUST04112,40,Female,Master,Medium,Asia-Pacific,Mobile,Bronze,Email,303,10875.21,86.9,1
CUST04113,41,Male,High School,Medium-Low,Europe,Mobile,Silver,Direct,401,1573.8,33.7,5
CUST04114,38,Female,Master,Medium-Low,Europe,Tablet,Silver,Organic Search,85,13290.08,31.3,3
CUST04115,35,Female,Bachelor,Medium,Asia-Pacific,Mobile,Silver,Direct,103,10488.12,63.6,3
CUST04116,47,Male,High School,Medium,North America,Mobile,Silver,Referral,1049,5261.84,33.0,3
CUST04117,50,Female,Master,High,North America,Desktop,Gold,Referral,274,11542.28,98.6,6
CUST04118,32,Male,Bachelor,Medium-High,Europe,Desktop,Silver,Email,1095,3581.45,70.2,4
CUST04119,36,Male,PhD,Medium,Europe,Desktop,Bronze,Email,98,6643.38,97.3,1
CUST04120,35,Female,Master,Low,Europe,Desktop,Platinum,Email,185,5013.3,96.6,8
CUST04121,40,Male,Associate,Low,Asia-Pacific,Desktop,Silver,Organic Search,129,16883.51,78.1,5
CUST04122,47,Male,High School,Medium-High,North America,Desktop,Platinum,Organic Search,708,124216.49,66.1,10
CUST04123,33,Female,Bachelor,Medium,Europe,Mobile,Silver,Paid Search,76,1315.81,53.8,7
CUST04124,32,Male,Master,Medium,Europe,Mobile,Bronze,Referral,512,3259.47,34.1,5
CUST04125,39,Male,Master,Medium,Middle East,Tablet,Silver,Direct,377,8332.13,52.2,5
CUST04126,26,Male,Master,Medium,North America,Tablet,Bronze,Referral,378,1173.25,36.2,2
CUST04127,42,Male,Associate,Medium-Low,Asia-Pacific,Mobile,Silver,Paid Search,1095,4947.0,71.4,3
CUST04128,39,Female,Master,Low,Middle East,Mobile,Bronze,Paid Search,449,15584.05,93.5,5
CUST04129,52,Female,Master,Low,Asia-Pacific,Desktop,Gold,Direct,408,20246.28,44.7,10
CUST04130,33,Male,Bachelor,Medium-Low,Asia-Pacific,Tablet,Bronze,Social Media,123,2581.58,40.5,2
CUST04131,30,Male,Master,Medium-High,Middle East,Mobile,Gold,Social Media,91,10580.97,69.6,8
CUST04132,31,Female,High School,Medium-Low,Latin America,Desktop,Silver,Social Media,36,15456.35,57.5,3
CUST04133,32,Female,High School,Medium,Europe,Mobile,Bronze,Organic Search,171,3064.97,35.9,0
CUST04134,43,Male,Master,Medium,Europe,Desktop,Platinum,Social Media,122,15980.22,67.4,9
CUST04135,39,Female,Bachelor,High,Asia-Pacific,Mobile,Gold,Social Media,815,23131.93,65.2,3
CUST04136,32,Female,High School,Medium-Low,Europe,Mobile,Silver,Organic Search,213,13939.32,57.5,2
CUST04137,22,Female,Bachelor,Medium,Latin America,Tablet,Silver,Direct,102,2552.36,43.6,6
CUST04138,42,Male,Associate,Low,North America,Mobile,Gold,Direct,93,8462.67,43.8,9
CUST04139,45,Female,Bachelor,Medium-Low,Latin America,Tablet,Gold,Email,291,6588.98,73.6,8
CUST04140,46,Female,Associate,Medium,North America,Mobile,Gold,Social Media,1095,15859.83,78.9,10
CUST04141,39,Male,Master,Medium,Europe,Mobile,Platinum,Organic Search,379,67366.12,54.5,15
CUST04142,39,Female,PhD,Medium-High,Europe,Tablet,Silver,Organic Search,489,16603.17,50.9,2
CUST04143,44,Male,Master,Low,Middle East,Mobile,Platinum,Referral,296,26177.28,38.0,10
CUST04144,39,Male,PhD,Medium,North America,Desktop,Silver,Organic Search,696,4290.58,31.1,6
CUST04145,33,Female,Bachelor,Medium-Low,Latin America,Tablet,Platinum,Organic Search,492,6935.66,98.8,7
CUST04146,32,Female,Associate,Medium,North America,Mobile,Silver,Social Media,48,3265.79,32.5,4
CUST04147,41,Female,High School,Low,Europe,Desktop,Bronze,Direct,122,9395.1,33.1,2
CUST04148,38,Female,High School,Medium-Low,Asia-Pacific,Desktop,Bronze,Direct,215,11351.2,39.6,1
CUST04149,41,Female,Bachelor,Medium,North America,Mobile,Gold,Organic Search,583,604.29,71.1,5
CUST04150,52,Female,Associate,Medium,Asia-Pacific,Mobile,Platinum,Email,519,35771.63,39.3,12
CUST04151,30,Male,Bachelor,Medium,Asia-Pacific,Tablet,Silver,Social Media,880,5819.6,33.1,3
CUST04152,37,Male,Associate,Medium,Europe,Mobile,Gold,Email,491,9370.1,47.5,4
CUST04153,27,Female,Associate,Medium-Low,North America,Desktop,Bronze,Email,534,5750.98,35.4,4
CUST04154,38,Male,Bachelor,Medium-High,Middle East,Mobile,Silver,Display Ads,91,15611.21,91.6,5
CUST04155,26,Male,Associate,Medium,North America,Desktop,Gold,Email,159,12926.47,51.6,9
CUST04156,38,Male,Master,Medium-High,North America,Mobile,Silver,Organic Search,93,8288.9,62.5,3
CUST04157,39,Male,Bachelor,Low,Latin America,Desktop,Bronze,Paid Search,444,8703.79,48.1,4
CUST04158,34,Female,Associate,High,Middle East,Mobile,Gold,Social Media,1095,21735.75,54.4,4
CUST04159,35,Male,Bachelor,Medium,Europe,Desktop,Gold,Display Ads,623,8686.7,76.1,4
CUST04160,33,Female,Associate,Medium-High,Latin America,Tablet,Gold,Paid Search,1095,8258.02,70.5,15
CUST04161,30,Male,High School,Medium-High,North America,Mobile,Gold,Referral,750,6774.9,67.8,15
CUST04162,35,Male,PhD,Medium-High,North America,Desktop,Platinum,Display Ads,119,40372.55,82.9,11
CUST04163,28,Male,Master,Medium-High,Latin America,Desktop,Bronze,Direct,483,2420.14,66.3,1
CUST04164,63,Male,Master,Medium-Low,North America,Mobile,Platinum,Paid Search,563,58208.07,87.1,15
CUST04165,30,Male,Associate,Medium,Asia-Pacific,Mobile,Bronze,Organic Search,740,7451.22,34.1,2
CUST04166,40,Male,Bachelor,High,Europe,Desktop,Bronze,Referral,319,6692.05,45.0,2
CUST04167,40,Female,High School,Low,Europe,Desktop,Silver,Paid Search,375,6939.95,34.2,3
CUST04168,40,Male,Associate,Medium-High,Asia-Pacific,Mobile,Platinum,Social Media,269,39331.36,65.0,11
CUST04169,38,Female,Master,Medium,North America,Mobile,Silver,Display Ads,696,3703.04,77.1,6
CUST04170,44,Male,PhD,Medium,North America,Mobile,Platinum,Email,825,18553.02,83.3,8
CUST04171,39,Male,Bachelor,Medium,North America,Tablet,Gold,Social Media,482,18780.16,73.4,7
CUST04172,42,Female,Associate,Medium-High,North America,Mobile,Gold,Direct,239,10453.16,45.2,5
